TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,valve1,valve2,pumps,tableContact,penetration,penetrationSource
2.159,1,0.0884,1.2938,-0.0669,0.1936,0.1726,0.3869,0.8849,0.1011,1.3210,-0.0324,0.7079,-0.4601,0.2721,0.4617,0.0884,1.2938,-0.0669,0.1936,0.1726,0.3869,0.8849,0.1011,1.3210,-0.0324,0.7079,-0.4601,0.2721,0.4617,0.1129,1.3624,-0.4256,0.1290,0.1530,0.0497,-0.9785,-0.1120,1.3148,0.0997,-0.0034,0.9972,-0.0305,-0.0688,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.169,1,0.0884,1.2938,-0.0668,0.1938,0.1726,0.3871,0.8848,0.1011,1.3210,-0.0324,0.7081,-0.4601,0.2720,0.4614,0.0884,1.2938,-0.0668,0.1938,0.1726,0.3871,0.8848,0.1011,1.3210,-0.0324,0.7081,-0.4601,0.2720,0.4614,0.1129,1.3624,-0.4256,0.1290,0.1530,0.0498,-0.9785,-0.1113,1.3153,0.0989,0.0013,0.9968,-0.0371,-0.0706,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.179,1,0.0884,1.2938,-0.0667,0.1941,0.1726,0.3873,0.8846,0.1011,1.3209,-0.0323,0.7083,-0.4601,0.2720,0.4612,0.0884,1.2938,-0.0667,0.1941,0.1726,0.3873,0.8846,0.1011,1.3209,-0.0323,0.7083,-0.4601,0.2720,0.4612,0.1129,1.3624,-0.4257,0.1292,0.1528,0.0499,-0.9785,-0.1107,1.3158,0.0982,0.0060,0.9965,-0.0425,-0.0720,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.189,1,0.0884,1.2938,-0.0667,0.1942,0.1727,0.3874,0.8845,0.1011,1.3209,-0.0323,0.7085,-0.4599,0.2720,0.4610,0.0884,1.2938,-0.0667,0.1942,0.1727,0.3874,0.8845,0.1011,1.3209,-0.0323,0.7085,-0.4599,0.2720,0.4610,0.1129,1.3624,-0.4258,0.1292,0.1528,0.0500,-0.9785,-0.1102,1.3161,0.0977,0.0103,0.9962,-0.0467,-0.0733,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.199,1,0.0884,1.2938,-0.0666,0.1944,0.1729,0.3875,0.8844,0.1010,1.3209,-0.0322,0.7087,-0.4597,0.2720,0.4609,0.0884,1.2938,-0.0666,0.1944,0.1729,0.3875,0.8844,0.1010,1.3209,-0.0322,0.7087,-0.4597,0.2720,0.4609,0.1129,1.3625,-0.4259,0.1293,0.1527,0.0501,-0.9785,-0.1096,1.3164,0.0973,0.0144,0.9959,-0.0498,-0.0744,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.209,1,0.0883,1.2938,-0.0665,0.1945,0.1730,0.3877,0.8843,0.1010,1.3208,-0.0321,0.7089,-0.4595,0.2720,0.4607,0.0883,1.2938,-0.0665,0.1945,0.1730,0.3877,0.8843,0.1010,1.3208,-0.0321,0.7089,-0.4595,0.2720,0.4607,0.1129,1.3625,-0.4260,0.1293,0.1527,0.0502,-0.9785,-0.1091,1.3166,0.0970,0.0183,0.9956,-0.0518,-0.0755,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.219,1,0.0883,1.2938,-0.0664,0.1946,0.1731,0.3877,0.8842,0.1009,1.3208,-0.0321,0.7091,-0.4594,0.2721,0.4605,0.0883,1.2938,-0.0664,0.1946,0.1731,0.3877,0.8842,0.1009,1.3208,-0.0321,0.7091,-0.4594,0.2721,0.4605,0.1129,1.3625,-0.4261,0.1297,0.1528,0.0503,-0.9784,-0.1086,1.3167,0.0969,0.0220,0.9954,-0.0528,-0.0765,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.229,1,0.0882,1.2938,-0.0663,0.1946,0.1732,0.3878,0.8842,0.1008,1.3208,-0.0320,0.7093,-0.4592,0.2722,0.4603,0.0882,1.2938,-0.0663,0.1946,0.1732,0.3878,0.8842,0.1008,1.3208,-0.0320,0.7093,-0.4592,0.2722,0.4603,0.1130,1.3626,-0.4261,0.1298,0.1528,0.0502,-0.9784,-0.1082,1.3168,0.0968,0.0252,0.9953,-0.0528,-0.0772,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.239,1,0.0882,1.2938,-0.0663,0.1946,0.1733,0.3878,0.8841,0.1008,1.3208,-0.0319,0.7095,-0.4590,0.2723,0.4602,0.0882,1.2938,-0.0663,0.1946,0.1733,0.3878,0.8841,0.1008,1.3208,-0.0319,0.7095,-0.4590,0.2723,0.4602,0.1130,1.3626,-0.4262,0.1301,0.1527,0.0503,-0.9784,-0.1078,1.3168,0.0969,0.0278,0.9952,-0.0518,-0.0780,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.249,1,0.0882,1.2938,-0.0663,0.1945,0.1733,0.3878,0.8841,0.1007,1.3207,-0.0319,0.7097,-0.4588,0.2724,0.4600,0.0882,1.2938,-0.0663,0.1945,0.1733,0.3878,0.8841,0.1007,1.3207,-0.0319,0.7097,-0.4588,0.2724,0.4600,0.1130,1.3626,-0.4262,0.1301,0.1526,0.0503,-0.9784,-0.1075,1.3168,0.0972,0.0299,0.9952,-0.0499,-0.0787,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.259,1,0.0881,1.2938,-0.0663,0.1945,0.1733,0.3878,0.8842,0.1006,1.3207,-0.0319,0.7099,-0.4586,0.2725,0.4598,0.0881,1.2938,-0.0663,0.1945,0.1733,0.3878,0.8842,0.1006,1.3207,-0.0319,0.7099,-0.4586,0.2725,0.4598,0.1130,1.3627,-0.4262,0.1302,0.1526,0.0504,-0.9784,-0.1072,1.3166,0.0975,0.0315,0.9952,-0.0471,-0.0795,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.269,1,0.0881,1.2939,-0.0662,0.1945,0.1734,0.3878,0.8842,0.1006,1.3208,-0.0319,0.7100,-0.4585,0.2725,0.4597,0.0881,1.2939,-0.0662,0.1945,0.1734,0.3878,0.8842,0.1006,1.3208,-0.0319,0.7100,-0.4585,0.2725,0.4597,0.1130,1.3627,-0.4263,0.1303,0.1526,0.0504,-0.9784,-0.1070,1.3165,0.0980,0.0326,0.9953,-0.0434,-0.0804,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.279,1,0.0881,1.2941,-0.0662,0.1945,0.1734,0.3877,0.8842,0.1006,1.3209,-0.0318,0.7101,-0.4584,0.2726,0.4597,0.0881,1.2941,-0.0662,0.1945,0.1734,0.3877,0.8842,0.1006,1.3209,-0.0318,0.7101,-0.4584,0.2726,0.4597,0.1130,1.3627,-0.4263,0.1304,0.1526,0.0504,-0.9784,-0.1068,1.3162,0.0986,0.0333,0.9954,-0.0386,-0.0812,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.289,1,0.0881,1.2942,-0.0662,0.1944,0.1732,0.3877,0.8843,0.1005,1.3210,-0.0318,0.7102,-0.4584,0.2727,0.4595,0.0881,1.2942,-0.0662,0.1944,0.1732,0.3877,0.8843,0.1005,1.3210,-0.0318,0.7102,-0.4584,0.2727,0.4595,0.1130,1.3628,-0.4264,0.1305,0.1525,0.0504,-0.9784,-0.1067,1.3158,0.0993,0.0336,0.9955,-0.0328,-0.0821,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.299,1,0.0880,1.2943,-0.0663,0.1943,0.1730,0.3876,0.8844,0.1004,1.3211,-0.0318,0.7102,-0.4584,0.2727,0.4594,0.0880,1.2943,-0.0663,0.1943,0.1730,0.3876,0.8844,0.1004,1.3211,-0.0318,0.7102,-0.4584,0.2727,0.4594,0.1129,1.3628,-0.4264,0.1306,0.1525,0.0504,-0.9783,-0.1066,1.3154,0.1002,0.0335,0.9957,-0.0259,-0.0824,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.309,1,0.0879,1.2944,-0.0664,0.1942,0.1727,0.3875,0.8845,0.1003,1.3212,-0.0318,0.7102,-0.4585,0.2728,0.4593,0.0879,1.2944,-0.0664,0.1942,0.1727,0.3875,0.8845,0.1003,1.3212,-0.0318,0.7102,-0.4585,0.2728,0.4593,0.1129,1.3628,-0.4265,0.1307,0.1525,0.0504,-0.9783,-0.1066,1.3150,0.1011,0.0323,0.9959,-0.0179,-0.0822,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.319,1,0.0879,1.2945,-0.0664,0.1941,0.1726,0.3875,0.8845,0.1003,1.3213,-0.0318,0.7103,-0.4585,0.2729,0.4592,0.0879,1.2945,-0.0664,0.1941,0.1726,0.3875,0.8845,0.1003,1.3213,-0.0318,0.7103,-0.4585,0.2729,0.4592,0.1129,1.3628,-0.4265,0.1307,0.1523,0.0504,-0.9784,-0.1068,1.3146,0.1022,0.0303,0.9961,-0.0091,-0.0819,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
2.329,1,0.0879,1.2946,-0.0663,0.1941,0.1724,0.3875,0.8845,0.1003,1.3213,-0.0318,0.7103,-0.4585,0.2730,0.4590,0.0879,1.2946,-0.0663,0.1941,0.1724,0.3875,0.8845,0.1003,1.3213,-0.0318,0.7103,-0.4585,0.2730,0.4590,0.1129,1.3628,-0.4265,0.1307,0.1523,0.0503,-0.9784,-0.1072,1.3144,0.1033,0.0264,0.9963,0.0005,-0.0816,0,0,0.0000,0,0,0,0,Table Upper Target,0.0002,Table Upper Target
2.339,1,0.0878,1.2946,-0.0663,0.1941,0.1723,0.3876,0.8845,0.1002,1.3214,-0.0317,0.7102,-0.4586,0.2731,0.4590,0.0878,1.2946,-0.0663,0.1941,0.1723,0.3876,0.8845,0.1002,1.3214,-0.0317,0.7102,-0.4586,0.2731,0.4590,0.1129,1.3628,-0.4266,0.1307,0.1523,0.0503,-0.9784,-0.1077,1.3140,0.1045,0.0213,0.9964,0.0100,-0.0812,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.349,1,0.0877,1.2947,-0.0663,0.1940,0.1723,0.3876,0.8845,0.1001,1.3214,-0.0317,0.7102,-0.4587,0.2732,0.4590,0.0877,1.2947,-0.0663,0.1940,0.1723,0.3876,0.8845,0.1001,1.3214,-0.0317,0.7102,-0.4587,0.2732,0.4590,0.1128,1.3628,-0.4266,0.1306,0.1524,0.0503,-0.9784,-0.1085,1.3141,0.1056,0.0138,0.9965,0.0182,-0.0808,0,0,0.0000,0,0,0,0,Table Upper (3),0.0002,Table Upper (3)
2.359,1,0.0877,1.2947,-0.0663,0.1939,0.1721,0.3878,0.8845,0.1001,1.3214,-0.0317,0.7102,-0.4587,0.2734,0.4588,0.0877,1.2947,-0.0663,0.1939,0.1721,0.3878,0.8845,0.1001,1.3214,-0.0317,0.7102,-0.4587,0.2734,0.4588,0.1128,1.3628,-0.4266,0.1305,0.1524,0.0503,-0.9784,-0.1095,1.3143,0.1065,0.0054,0.9964,0.0248,-0.0807,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.369,1,0.0876,1.2947,-0.0663,0.1938,0.1720,0.3879,0.8845,0.1000,1.3215,-0.0317,0.7102,-0.4587,0.2736,0.4586,0.0876,1.2947,-0.0663,0.1938,0.1720,0.3879,0.8845,0.1000,1.3215,-0.0317,0.7102,-0.4587,0.2736,0.4586,0.1127,1.3628,-0.4265,0.1305,0.1525,0.0503,-0.9784,-0.1104,1.3145,0.1072,-0.0031,0.9963,0.0300,-0.0802,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.379,1,0.0875,1.2948,-0.0663,0.1937,0.1718,0.3880,0.8845,0.0999,1.3215,-0.0317,0.7102,-0.4587,0.2739,0.4584,0.0875,1.2948,-0.0663,0.1937,0.1718,0.3880,0.8845,0.0999,1.3215,-0.0317,0.7102,-0.4587,0.2739,0.4584,0.1126,1.3628,-0.4265,0.1304,0.1526,0.0502,-0.9784,-0.1113,1.3149,0.1076,-0.0108,0.9962,0.0329,-0.0804,0,0,0.0000,0,0,0,0,Table Upper (3),0.0002,Table Upper (3)
2.389,1,0.0875,1.2948,-0.0663,0.1935,0.1716,0.3881,0.8846,0.0998,1.3215,-0.0318,0.7102,-0.4588,0.2741,0.4583,0.0875,1.2948,-0.0663,0.1935,0.1716,0.3881,0.8846,0.0998,1.3215,-0.0318,0.7102,-0.4588,0.2741,0.4583,0.1126,1.3628,-0.4265,0.1304,0.1527,0.0501,-0.9784,-0.1122,1.3152,0.1080,-0.0183,0.9960,0.0351,-0.0802,0,0,0.0000,0,0,0,0,Table Upper (3),0.0000,Table Upper (3)
2.399,1,0.0874,1.2948,-0.0664,0.1934,0.1714,0.3882,0.8846,0.0997,1.3215,-0.0318,0.7102,-0.4588,0.2744,0.4581,0.0874,1.2948,-0.0664,0.1934,0.1714,0.3882,0.8846,0.0997,1.3215,-0.0318,0.7102,-0.4588,0.2744,0.4581,0.1125,1.3628,-0.4265,0.1303,0.1528,0.0500,-0.9783,-0.1131,1.3154,0.1082,-0.0253,0.9958,0.0360,-0.0800,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.409,1,0.0873,1.2949,-0.0665,0.1932,0.1713,0.3883,0.8846,0.0997,1.3215,-0.0319,0.7103,-0.4588,0.2746,0.4579,0.0873,1.2949,-0.0665,0.1932,0.1713,0.3883,0.8846,0.0997,1.3215,-0.0319,0.7103,-0.4588,0.2746,0.4579,0.1124,1.3628,-0.4265,0.1303,0.1529,0.0499,-0.9783,-0.1139,1.3155,0.1082,-0.0319,0.9956,0.0359,-0.0798,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.419,1,0.0873,1.2949,-0.0665,0.1930,0.1713,0.3885,0.8846,0.0996,1.3216,-0.0320,0.7104,-0.4587,0.2749,0.4577,0.0873,1.2949,-0.0665,0.1930,0.1713,0.3885,0.8846,0.0996,1.3216,-0.0320,0.7104,-0.4587,0.2749,0.4577,0.1123,1.3628,-0.4264,0.1304,0.1531,0.0498,-0.9783,-0.1146,1.3158,0.1081,-0.0376,0.9955,0.0344,-0.0795,0,0,0.0000,0,0,0,0,Table Upper (3),0.0002,Table Upper (3)
2.429,1,0.0872,1.2950,-0.0666,0.1927,0.1712,0.3886,0.8846,0.0995,1.3216,-0.0321,0.7104,-0.4586,0.2751,0.4576,0.0872,1.2950,-0.0666,0.1927,0.1712,0.3886,0.8846,0.0995,1.3216,-0.0321,0.7104,-0.4586,0.2751,0.4576,0.1122,1.3628,-0.4264,0.1304,0.1533,0.0498,-0.9783,-0.1153,1.3159,0.1079,-0.0428,0.9954,0.0320,-0.0792,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.439,1,0.0871,1.2950,-0.0667,0.1924,0.1710,0.3886,0.8847,0.0994,1.3216,-0.0322,0.7104,-0.4586,0.2753,0.4574,0.0871,1.2950,-0.0667,0.1924,0.1710,0.3886,0.8847,0.0994,1.3216,-0.0322,0.7104,-0.4586,0.2753,0.4574,0.1122,1.3629,-0.4264,0.1305,0.1533,0.0498,-0.9783,-0.1158,1.3160,0.1076,-0.0475,0.9953,0.0290,-0.0790,0,0,0.0000,0,0,0,0,Table Upper (3),0.0001,Table Upper (3)
2.449,1,0.0870,1.2950,-0.0668,0.1920,0.1709,0.3887,0.8848,0.0994,1.3216,-0.0323,0.7104,-0.4585,0.2755,0.4573,0.0870,1.2950,-0.0668,0.1920,0.1709,0.3887,0.8848,0.0994,1.3216,-0.0323,0.7104,-0.4585,0.2755,0.4573,0.1121,1.3629,-0.4264,0.1305,0.1533,0.0498,-0.9783,-0.1163,1.3162,0.1072,-0.0507,0.9953,0.0250,-0.0788,0,0,0.0000,0,0,0,0,Table Upper (3),0.0002,Table Upper (3)
2.459,1,0.0870,1.2951,-0.0669,0.1917,0.1708,0.3888,0.8848,0.0993,1.3216,-0.0323,0.7105,-0.4584,0.2756,0.4573,0.0870,1.2951,-0.0669,0.1917,0.1708,0.3888,0.8848,0.0993,1.3216,-0.0323,0.7105,-0.4584,0.2756,0.4573,0.1120,1.3629,-0.4264,0.1304,0.1533,0.0498,-0.9783,-0.1166,1.3163,0.1067,-0.0529,0.9953,0.0205,-0.0785,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.469,1,0.0869,1.2951,-0.0669,0.1914,0.1708,0.3889,0.8848,0.0992,1.3216,-0.0323,0.7106,-0.4583,0.2757,0.4572,0.0869,1.2951,-0.0669,0.1914,0.1708,0.3889,0.8848,0.0992,1.3216,-0.0323,0.7106,-0.4583,0.2757,0.4572,0.1120,1.3628,-0.4264,0.1304,0.1533,0.0498,-0.9783,-0.1168,1.3162,0.1061,-0.0544,0.9953,0.0157,-0.0784,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper (3)
2.479,1,0.0868,1.2951,-0.0670,0.1909,0.1706,0.3890,0.8849,0.0992,1.3216,-0.0324,0.7105,-0.4582,0.2759,0.4572,0.0868,1.2951,-0.0670,0.1909,0.1706,0.3890,0.8849,0.0992,1.3216,-0.0324,0.7105,-0.4582,0.2759,0.4572,0.1119,1.3628,-0.4264,0.1303,0.1533,0.0498,-0.9783,-0.1169,1.3161,0.1055,-0.0549,0.9954,0.0105,-0.0783,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper (3)
2.489,1,0.0868,1.2951,-0.0671,0.1903,0.1705,0.3892,0.8850,0.0991,1.3216,-0.0325,0.7105,-0.4582,0.2761,0.4573,0.0868,1.2951,-0.0671,0.1903,0.1705,0.3892,0.8850,0.0991,1.3216,-0.0325,0.7105,-0.4582,0.2761,0.4573,0.1119,1.3627,-0.4264,0.1301,0.1533,0.0497,-0.9783,-0.1169,1.3160,0.1048,-0.0542,0.9955,0.0050,-0.0782,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.499,1,0.0867,1.2951,-0.0673,0.1897,0.1704,0.3893,0.8851,0.0991,1.3216,-0.0326,0.7104,-0.4581,0.2762,0.4573,0.0867,1.2951,-0.0673,0.1897,0.1704,0.3893,0.8851,0.0991,1.3216,-0.0326,0.7104,-0.4581,0.2762,0.4573,0.1119,1.3627,-0.4263,0.1300,0.1533,0.0497,-0.9783,-0.1167,1.3159,0.1042,-0.0521,0.9956,-0.0001,-0.0780,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.509,1,0.0866,1.2951,-0.0673,0.1893,0.1703,0.3895,0.8851,0.0990,1.3216,-0.0326,0.7104,-0.4580,0.2762,0.4575,0.0866,1.2951,-0.0673,0.1893,0.1703,0.3895,0.8851,0.0990,1.3216,-0.0326,0.7104,-0.4580,0.2762,0.4575,0.1118,1.3627,-0.4263,0.1299,0.1533,0.0496,-0.9783,-0.1163,1.3158,0.1036,-0.0487,0.9957,-0.0051,-0.0785,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper (3)
2.519,1,0.0865,1.2951,-0.0674,0.1889,0.1703,0.3896,0.8851,0.0989,1.3217,-0.0327,0.7104,-0.4579,0.2762,0.4576,0.0865,1.2951,-0.0674,0.1889,0.1703,0.3896,0.8851,0.0989,1.3217,-0.0327,0.7104,-0.4579,0.2762,0.4576,0.1118,1.3626,-0.4263,0.1298,0.1533,0.0495,-0.9784,-0.1159,1.3155,0.1029,-0.0447,0.9959,-0.0102,-0.0781,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper (3)
2.529,1,0.0864,1.2951,-0.0674,0.1885,0.1701,0.3898,0.8852,0.0989,1.3217,-0.0327,0.7103,-0.4579,0.2762,0.4577,0.0864,1.2951,-0.0674,0.1885,0.1701,0.3898,0.8852,0.0989,1.3217,-0.0327,0.7103,-0.4579,0.2762,0.4577,0.1117,1.3626,-0.4263,0.1297,0.1534,0.0495,-0.9784,-0.1153,1.3151,0.1023,-0.0394,0.9961,-0.0155,-0.0779,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.539,1,0.0863,1.2951,-0.0675,0.1882,0.1699,0.3899,0.8853,0.0988,1.3217,-0.0327,0.7103,-0.4579,0.2761,0.4577,0.0863,1.2951,-0.0675,0.1882,0.1699,0.3899,0.8853,0.0988,1.3217,-0.0327,0.7103,-0.4579,0.2761,0.4577,0.1116,1.3625,-0.4263,0.1297,0.1535,0.0495,-0.9784,-0.1144,1.3150,0.1016,-0.0318,0.9963,-0.0203,-0.0778,0,0,0.0000,0,0,0,0,Table Upper Target,0.0003,Table Upper Target
2.549,1,0.0862,1.2951,-0.0675,0.1879,0.1699,0.3900,0.8853,0.0987,1.3217,-0.0327,0.7103,-0.4579,0.2761,0.4578,0.0862,1.2951,-0.0675,0.1879,0.1699,0.3900,0.8853,0.0987,1.3217,-0.0327,0.7103,-0.4579,0.2761,0.4578,0.1116,1.3624,-0.4264,0.1298,0.1535,0.0494,-0.9783,-0.1135,1.3146,0.1010,-0.0238,0.9964,-0.0251,-0.0777,0,0,0.0000,0,0,0,0,Table Upper Target,0.0002,Table Upper Target
2.559,1,0.0861,1.2951,-0.0675,0.1877,0.1698,0.3902,0.8853,0.0987,1.3217,-0.0327,0.7103,-0.4578,0.2760,0.4579,0.0861,1.2951,-0.0675,0.1877,0.1698,0.3902,0.8853,0.0987,1.3217,-0.0327,0.7103,-0.4578,0.2760,0.4579,0.1115,1.3624,-0.4263,0.1297,0.1536,0.0493,-0.9783,-0.1124,1.3146,0.1005,-0.0137,0.9965,-0.0284,-0.0776,0,0,0.0000,0,0,0,0,Table Upper Target,0.0004,Table Upper Target
2.569,1,0.0860,1.2950,-0.0675,0.1874,0.1698,0.3903,0.8853,0.0986,1.3217,-0.0327,0.7103,-0.4578,0.2760,0.4579,0.0860,1.2950,-0.0675,0.1874,0.1698,0.3903,0.8853,0.0986,1.3217,-0.0327,0.7103,-0.4578,0.2760,0.4579,0.1114,1.3624,-0.4263,0.1296,0.1536,0.0492,-0.9784,-0.1114,1.3146,0.1003,-0.0047,0.9965,-0.0298,-0.0776,0,0,0.0000,0,0,0,0,Table Upper Target,0.0002,Table Upper Target
2.579,1,0.0859,1.2950,-0.0675,0.1873,0.1699,0.3905,0.8852,0.0985,1.3216,-0.0326,0.7104,-0.4577,0.2761,0.4579,0.0859,1.2950,-0.0675,0.1873,0.1699,0.3905,0.8852,0.0985,1.3216,-0.0326,0.7104,-0.4577,0.2761,0.4579,0.1114,1.3623,-0.4263,0.1296,0.1537,0.0491,-0.9784,-0.1105,1.3146,0.1002,0.0029,0.9966,-0.0295,-0.0773,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper Target
2.589,1,0.0859,1.2949,-0.0674,0.1871,0.1699,0.3906,0.8852,0.0985,1.3216,-0.0326,0.7104,-0.4576,0.2761,0.4579,0.0859,1.2949,-0.0674,0.1871,0.1699,0.3906,0.8852,0.0985,1.3216,-0.0326,0.7104,-0.4576,0.2761,0.4579,0.1113,1.3623,-0.4262,0.1296,0.1537,0.0490,-0.9784,-0.1096,1.3147,0.1003,0.0101,0.9966,-0.0280,-0.0771,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.599,1,0.0858,1.2949,-0.0674,0.1869,0.1700,0.3908,0.8851,0.0984,1.3215,-0.0326,0.7105,-0.4574,0.2762,0.4579,0.0858,1.2949,-0.0674,0.1869,0.1700,0.3908,0.8851,0.0984,1.3215,-0.0326,0.7105,-0.4574,0.2762,0.4579,0.1112,1.3624,-0.4262,0.1297,0.1538,0.0488,-0.9783,-0.1087,1.3146,0.1006,0.0170,0.9966,-0.0254,-0.0768,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
2.609,1,0.0857,1.2948,-0.0674,0.1867,0.1700,0.3910,0.8851,0.0984,1.3215,-0.0326,0.7106,-0.4572,0.2764,0.4579,0.0857,1.2948,-0.0674,0.1867,0.1700,0.3910,0.8851,0.0984,1.3215,-0.0326,0.7106,-0.4572,0.2764,0.4579,0.1111,1.3623,-0.4262,0.1298,0.1539,0.0487,-0.9783,-0.1080,1.3147,0.1010,0.0229,0.9966,-0.0211,-0.0764,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper Target
2.619,1,0.0857,1.2948,-0.0674,0.1864,0.1700,0.3912,0.8850,0.0984,1.3215,-0.0326,0.7107,-0.4570,0.2765,0.4578,0.0857,1.2948,-0.0674,0.1864,0.1700,0.3912,0.8850,0.0984,1.3215,-0.0326,0.7107,-0.4570,0.2765,0.4578,0.1109,1.3623,-0.4263,0.1299,0.1540,0.0486,-0.9783,-0.1074,1.3147,0.1016,0.0279,0.9966,-0.0159,-0.0761,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper Target
2.629,1,0.0856,1.2947,-0.0675,0.1862,0.1700,0.3913,0.8850,0.0983,1.3214,-0.0326,0.7108,-0.4568,0.2767,0.4577,0.0856,1.2947,-0.0675,0.1862,0.1700,0.3913,0.8850,0.0983,1.3214,-0.0326,0.7108,-0.4568,0.2767,0.4577,0.1108,1.3623,-0.4263,0.1299,0.1540,0.0485,-0.9783,-0.1069,1.3148,0.1023,0.0315,0.9966,-0.0099,-0.0761,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper Target
2.639,1,0.0856,1.2946,-0.0676,0.1861,0.1700,0.3915,0.8850,0.0983,1.3214,-0.0327,0.7109,-0.4566,0.2769,0.4576,0.0856,1.2946,-0.0676,0.1861,0.1700,0.3915,0.8850,0.0983,1.3214,-0.0327,0.7109,-0.4566,0.2769,0.4576,0.1108,1.3622,-0.4262,0.1298,0.1540,0.0484,-0.9783,-0.1065,1.3148,0.1030,0.0340,0.9966,-0.0034,-0.0754,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
2.649,1,0.0855,1.2946,-0.0676,0.1859,0.1699,0.3915,0.8850,0.0982,1.3213,-0.0327,0.7110,-0.4566,0.2771,0.4575,0.0855,1.2946,-0.0676,0.1859,0.1699,0.3915,0.8850,0.0982,1.3213,-0.0327,0.7110,-0.4566,0.2771,0.4575,0.1107,1.3622,-0.4262,0.1296,0.1540,0.0485,-0.9783,-0.1063,1.3149,0.1037,0.0348,0.9966,0.0025,-0.0750,0,0,0.0000,0,0,0,0,Table Upper Target,0.0001,Table Upper (3)
2.659,1,0.0854,1.2945,-0.0676,0.1857,0.1696,0.3916,0.8851,0.0982,1.3212,-0.0327,0.7110,-0.4565,0.2772,0.4574,0.0854,1.2945,-0.0676,0.1857,0.1696,0.3916,0.8851,0.0982,1.3212,-0.0327,0.7110,-0.4565,0.2772,0.4574,0.1107,1.3621,-0.4261,0.1293,0.1539,0.0485,-0.9784,-0.1063,1.3150,0.1044,0.0345,0.9966,0.0079,-0.0747,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper (3)
