TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,valve1,valve2,pumps,tableContact,penetration,penetrationSource
0.106,1,0.2756,0.8752,-0.4446,0.8292,-0.1338,0.5403,0.0509,0.2802,0.8438,-0.4353,0.8447,-0.2567,-0.2097,-0.4203,0.2756,0.8752,-0.4446,0.8292,-0.1338,0.5403,0.0509,0.2802,0.8438,-0.4353,0.8447,-0.2567,-0.2097,-0.4203,0.1402,1.6232,-0.5078,0.0126,0.2923,0.0310,-0.9557,-0.1200,1.2743,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.116,1,0.2757,0.8734,-0.4438,0.8287,-0.1335,0.5410,0.0517,0.2802,0.8422,-0.4346,0.8444,-0.2573,-0.2079,-0.4214,0.2757,0.8734,-0.4438,0.8287,-0.1335,0.5410,0.0517,0.2802,0.8422,-0.4346,0.8444,-0.2573,-0.2079,-0.4214,0.1399,1.6232,-0.5077,0.0125,0.2929,0.0310,-0.9556,-0.1200,1.2633,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.126,1,0.2758,0.8716,-0.4430,0.8281,-0.1332,0.5419,0.0526,0.2801,0.8406,-0.4340,0.8440,-0.2580,-0.2058,-0.4228,0.2758,0.8716,-0.4430,0.8281,-0.1332,0.5419,0.0526,0.2801,0.8406,-0.4340,0.8440,-0.2580,-0.2058,-0.4228,0.1396,1.6231,-0.5076,0.0122,0.2937,0.0311,-0.9553,-0.1200,1.2513,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.136,1,0.2756,0.8704,-0.4428,0.8276,-0.1329,0.5427,0.0531,0.2797,0.8398,-0.4342,0.8426,-0.2590,-0.2031,-0.4263,0.2756,0.8704,-0.4428,0.8276,-0.1329,0.5427,0.0531,0.2797,0.8398,-0.4342,0.8426,-0.2590,-0.2031,-0.4263,0.1393,1.6230,-0.5076,0.0118,0.2941,0.0311,-0.9552,-0.1200,1.2383,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.146,1,0.2755,0.8693,-0.4427,0.8271,-0.1326,0.5436,0.0535,0.2793,0.8390,-0.4345,0.8409,-0.2602,-0.2003,-0.4302,0.2755,0.8693,-0.4427,0.8271,-0.1326,0.5436,0.0535,0.2793,0.8390,-0.4345,0.8409,-0.2602,-0.2003,-0.4302,0.1390,1.6229,-0.5075,0.0114,0.2944,0.0309,-0.9551,-0.1200,1.2243,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.156,1,0.2753,0.8674,-0.4424,0.8261,-0.1308,0.5456,0.0520,0.2787,0.8378,-0.4348,0.8387,-0.2614,-0.1954,-0.4359,0.2753,0.8674,-0.4424,0.8261,-0.1308,0.5456,0.0520,0.2787,0.8378,-0.4348,0.8387,-0.2614,-0.1954,-0.4359,0.1388,1.6228,-0.5074,0.0109,0.2947,0.0307,-0.9550,-0.1200,1.2094,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.166,1,0.2751,0.8654,-0.4422,0.8249,-0.1287,0.5481,0.0505,0.2780,0.8364,-0.4350,0.8368,-0.2626,-0.1903,-0.4411,0.2751,0.8654,-0.4422,0.8249,-0.1287,0.5481,0.0505,0.2780,0.8364,-0.4350,0.8368,-0.2626,-0.1903,-0.4411,0.1386,1.6226,-0.5073,0.0104,0.2949,0.0304,-0.9550,-0.1200,1.1934,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.176,1,0.2750,0.8642,-0.4423,0.8236,-0.1260,0.5512,0.0458,0.2775,0.8359,-0.4354,0.8337,-0.2637,-0.1849,-0.4485,0.2750,0.8642,-0.4423,0.8236,-0.1260,0.5512,0.0458,0.2775,0.8359,-0.4354,0.8337,-0.2637,-0.1849,-0.4485,0.1383,1.6225,-0.5073,0.0100,0.2949,0.0301,-0.9550,-0.1200,1.1765,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.186,1,0.2748,0.8631,-0.4425,0.8219,-0.1240,0.5544,0.0414,0.2769,0.8355,-0.4358,0.8307,-0.2647,-0.1797,-0.4557,0.2748,0.8631,-0.4425,0.8219,-0.1240,0.5544,0.0414,0.2769,0.8355,-0.4358,0.8307,-0.2647,-0.1797,-0.4557,0.1381,1.6223,-0.5073,0.0096,0.2951,0.0296,-0.9549,-0.1200,1.1586,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.196,1,0.2746,0.8620,-0.4426,0.8202,-0.1224,0.5576,0.0374,0.2765,0.8350,-0.4362,0.8277,-0.2655,-0.1747,-0.4626,0.2746,0.8620,-0.4426,0.8202,-0.1224,0.5576,0.0374,0.2765,0.8350,-0.4362,0.8277,-0.2655,-0.1747,-0.4626,0.1379,1.6222,-0.5072,0.0092,0.2953,0.0291,-0.9549,-0.1200,1.1397,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.206,1,0.2743,0.8606,-0.4425,0.8190,-0.1199,0.5602,0.0326,0.2760,0.8340,-0.4365,0.8252,-0.2661,-0.1695,-0.4685,0.2743,0.8606,-0.4425,0.8190,-0.1199,0.5602,0.0326,0.2760,0.8340,-0.4365,0.8252,-0.2661,-0.1695,-0.4685,0.1378,1.6221,-0.5072,0.0087,0.2954,0.0288,-0.9549,-0.1200,1.1330,0.0321,-0.0002,1.0000,0.0005,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.216,1,0.2741,0.8591,-0.4424,0.8177,-0.1176,0.5629,0.0282,0.2756,0.8329,-0.4367,0.8227,-0.2666,-0.1644,-0.4745,0.2741,0.8591,-0.4424,0.8177,-0.1176,0.5629,0.0282,0.2756,0.8329,-0.4367,0.8227,-0.2666,-0.1644,-0.4745,0.1376,1.6220,-0.5072,0.0082,0.2952,0.0286,-0.9550,-0.1200,1.1327,0.0320,0.0001,1.0000,-0.0001,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.226,1,0.2739,0.8581,-0.4424,0.8165,-0.1155,0.5651,0.0246,0.2753,0.8322,-0.4370,0.8212,-0.2663,-0.1601,-0.4787,0.2739,0.8581,-0.4424,0.8165,-0.1155,0.5651,0.0246,0.2753,0.8322,-0.4370,0.8212,-0.2663,-0.1601,-0.4787,0.1375,1.6219,-0.5072,0.0078,0.2949,0.0283,-0.9551,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.236,1,0.2737,0.8572,-0.4425,0.8152,-0.1134,0.5676,0.0210,0.2751,0.8315,-0.4374,0.8195,-0.2659,-0.1556,-0.4832,0.2737,0.8572,-0.4425,0.8152,-0.1134,0.5676,0.0210,0.2751,0.8315,-0.4374,0.8195,-0.2659,-0.1556,-0.4832,0.1374,1.6218,-0.5073,0.0075,0.2943,0.0280,-0.9553,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
0.246,1,0.2736,0.8562,-0.4426,0.8137,-0.1113,0.5703,0.0171,0.2748,0.8308,-0.4378,0.8175,-0.2655,-0.1511,-0.4882,0.2736,0.8562,-0.4426,0.8137,-0.1113,0.5703,0.0171,0.2748,0.8308,-0.4378,0.8175,-0.2655,-0.1511,-0.4882,0.1374,1.6218,-0.5073,0.0072,0.2935,0.0278,-0.9555,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
0.256,1,0.2735,0.8551,-0.4425,0.8121,-0.1095,0.5730,0.0150,0.2748,0.8297,-0.4376,0.8174,-0.2641,-0.1482,-0.4900,0.2735,0.8551,-0.4425,0.8121,-0.1095,0.5730,0.0150,0.2748,0.8297,-0.4376,0.8174,-0.2641,-0.1482,-0.4900,0.1375,1.6218,-0.5073,0.0070,0.2925,0.0274,-0.9559,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.266,1,0.2734,0.8539,-0.4424,0.8105,-0.1074,0.5757,0.0123,0.2747,0.8286,-0.4375,0.8172,-0.2627,-0.1453,-0.4920,0.2734,0.8539,-0.4424,0.8105,-0.1074,0.5757,0.0123,0.2747,0.8286,-0.4375,0.8172,-0.2627,-0.1453,-0.4920,0.1376,1.6217,-0.5073,0.0069,0.2913,0.0268,-0.9562,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
0.276,1,0.2737,0.8526,-0.4429,0.8093,-0.1059,0.5777,0.0109,0.2751,0.8274,-0.4379,0.8174,-0.2609,-0.1434,-0.4932,0.2737,0.8526,-0.4429,0.8093,-0.1059,0.5777,0.0109,0.2751,0.8274,-0.4379,0.8174,-0.2609,-0.1434,-0.4932,0.1376,1.6217,-0.5073,0.0067,0.2901,0.0263,-0.9566,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.286,1,0.2741,0.8513,-0.4433,0.8082,-0.1041,0.5796,0.0090,0.2754,0.8262,-0.4384,0.8176,-0.2590,-0.1415,-0.4944,0.2741,0.8513,-0.4433,0.8082,-0.1041,0.5796,0.0090,0.2754,0.8262,-0.4384,0.8176,-0.2590,-0.1415,-0.4944,0.1377,1.6216,-0.5073,0.0064,0.2887,0.0257,-0.9571,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.296,1,0.2741,0.8512,-0.4431,0.8078,-0.1032,0.5803,0.0096,0.2756,0.8259,-0.4383,0.8182,-0.2579,-0.1404,-0.4943,0.2741,0.8512,-0.4431,0.8078,-0.1032,0.5803,0.0096,0.2756,0.8259,-0.4383,0.8182,-0.2579,-0.1404,-0.4943,0.1379,1.6214,-0.5074,0.0061,0.2872,0.0252,-0.9575,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.306,1,0.2740,0.8511,-0.4430,0.8075,-0.1024,0.5809,0.0103,0.2758,0.8258,-0.4383,0.8189,-0.2568,-0.1395,-0.4940,0.2740,0.8511,-0.4430,0.8075,-0.1024,0.5809,0.0103,0.2758,0.8258,-0.4383,0.8189,-0.2568,-0.1395,-0.4940,0.1380,1.6213,-0.5074,0.0056,0.2856,0.0247,-0.9580,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.316,1,0.2740,0.8510,-0.4428,0.8072,-0.1016,0.5813,0.0111,0.2759,0.8255,-0.4382,0.8196,-0.2557,-0.1386,-0.4936,0.2740,0.8510,-0.4428,0.8072,-0.1016,0.5813,0.0111,0.2759,0.8255,-0.4382,0.8196,-0.2557,-0.1386,-0.4936,0.1381,1.6212,-0.5074,0.0053,0.2841,0.0244,-0.9585,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.326,1,0.2742,0.8504,-0.4429,0.8075,-0.1014,0.5809,0.0116,0.2763,0.8247,-0.4383,0.8202,-0.2551,-0.1388,-0.4930,0.2742,0.8504,-0.4429,0.8075,-0.1014,0.5809,0.0116,0.2763,0.8247,-0.4383,0.8202,-0.2551,-0.1388,-0.4930,0.1381,1.6212,-0.5075,0.0052,0.2827,0.0239,-0.9589,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.336,1,0.2744,0.8495,-0.4431,0.8079,-0.1013,0.5804,0.0122,0.2768,0.8236,-0.4386,0.8208,-0.2545,-0.1391,-0.4922,0.2744,0.8495,-0.4431,0.8079,-0.1013,0.5804,0.0122,0.2768,0.8236,-0.4386,0.8208,-0.2545,-0.1391,-0.4922,0.1382,1.6211,-0.5076,0.0050,0.2814,0.0233,-0.9593,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.346,1,0.2742,0.8495,-0.4431,0.8090,-0.1027,0.5786,0.0146,0.2772,0.8229,-0.4387,0.8224,-0.2539,-0.1403,-0.4894,0.2742,0.8495,-0.4431,0.8090,-0.1027,0.5786,0.0146,0.2772,0.8229,-0.4387,0.8224,-0.2539,-0.1403,-0.4894,0.1383,1.6211,-0.5077,0.0048,0.2800,0.0228,-0.9597,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.356,1,0.2741,0.8496,-0.4432,0.8100,-0.1040,0.5769,0.0167,0.2776,0.8221,-0.4386,0.8251,-0.2531,-0.1424,-0.4846,0.2741,0.8496,-0.4432,0.8100,-0.1040,0.5769,0.0167,0.2776,0.8221,-0.4386,0.8251,-0.2531,-0.1424,-0.4846,0.1384,1.6210,-0.5078,0.0046,0.2786,0.0220,-0.9601,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.366,1,0.2741,0.8495,-0.4433,0.8110,-0.1050,0.5753,0.0185,0.2781,0.8212,-0.4384,0.8284,-0.2521,-0.1449,-0.4788,0.2741,0.8495,-0.4433,0.8110,-0.1050,0.5753,0.0185,0.2781,0.8212,-0.4384,0.8284,-0.2521,-0.1449,-0.4788,0.1384,1.6209,-0.5079,0.0042,0.2772,0.0214,-0.9606,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.376,1,0.2736,0.8498,-0.4427,0.8128,-0.1080,0.5720,0.0231,0.2787,0.8195,-0.4369,0.8357,-0.2507,-0.1504,-0.4649,0.2736,0.8498,-0.4427,0.8128,-0.1080,0.5720,0.0231,0.2787,0.8195,-0.4369,0.8357,-0.2507,-0.1504,-0.4649,0.1385,1.6208,-0.5080,0.0039,0.2757,0.0206,-0.9610,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.386,1,0.2733,0.8500,-0.4423,0.8144,-0.1104,0.5691,0.0270,0.2794,0.8181,-0.4357,0.8416,-0.2495,-0.1551,-0.4532,0.2733,0.8500,-0.4423,0.8144,-0.1104,0.5691,0.0270,0.2794,0.8181,-0.4357,0.8416,-0.2495,-0.1551,-0.4532,0.1386,1.6207,-0.5081,0.0035,0.2743,0.0199,-0.9614,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.396,1,0.2732,0.8501,-0.4423,0.8161,-0.1126,0.5661,0.0297,0.2800,0.8168,-0.4350,0.8459,-0.2489,-0.1596,-0.4439,0.2732,0.8501,-0.4423,0.8161,-0.1126,0.5661,0.0297,0.2800,0.8168,-0.4350,0.8459,-0.2489,-0.1596,-0.4439,0.1387,1.6206,-0.5083,0.0031,0.2728,0.0191,-0.9619,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.406,1,0.2732,0.8501,-0.4423,0.8180,-0.1148,0.5627,0.0321,0.2807,0.8156,-0.4345,0.8496,-0.2485,-0.1645,-0.4352,0.2732,0.8501,-0.4423,0.8180,-0.1148,0.5627,0.0321,0.2807,0.8156,-0.4345,0.8496,-0.2485,-0.1645,-0.4352,0.1387,1.6205,-0.5084,0.0026,0.2715,0.0181,-0.9623,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.416,1,0.2732,0.8499,-0.4424,0.8196,-0.1158,0.5602,0.0323,0.2811,0.8148,-0.4343,0.8510,-0.2482,-0.1681,-0.4311,0.2732,0.8499,-0.4424,0.8196,-0.1158,0.5602,0.0323,0.2811,0.8148,-0.4343,0.8510,-0.2482,-0.1681,-0.4311,0.1387,1.6203,-0.5085,0.0021,0.2702,0.0168,-0.9627,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.426,1,0.2732,0.8497,-0.4423,0.8213,-0.1170,0.5574,0.0325,0.2815,0.8140,-0.4339,0.8528,-0.2478,-0.1723,-0.4263,0.2732,0.8497,-0.4423,0.8213,-0.1170,0.5574,0.0325,0.2815,0.8140,-0.4339,0.8528,-0.2478,-0.1723,-0.4263,0.1387,1.6202,-0.5086,0.0015,0.2687,0.0159,-0.9631,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.436,1,0.2732,0.8496,-0.4422,0.8232,-0.1183,0.5543,0.0329,0.2821,0.8131,-0.4335,0.8548,-0.2473,-0.1768,-0.4207,0.2732,0.8496,-0.4422,0.8232,-0.1183,0.5543,0.0329,0.2821,0.8131,-0.4335,0.8548,-0.2473,-0.1768,-0.4207,0.1388,1.6200,-0.5086,0.0009,0.2671,0.0149,-0.9635,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.446,1,0.2731,0.8494,-0.4422,0.8243,-0.1199,0.5522,0.0339,0.2824,0.8125,-0.4337,0.8550,-0.2467,-0.1782,-0.4200,0.2731,0.8494,-0.4422,0.8243,-0.1199,0.5522,0.0339,0.2824,0.8125,-0.4337,0.8550,-0.2467,-0.1782,-0.4200,0.1388,1.6198,-0.5086,0.0004,0.2656,0.0142,-0.9640,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.456,1,0.2731,0.8492,-0.4421,0.8254,-0.1215,0.5502,0.0350,0.2827,0.8117,-0.4339,0.8556,-0.2459,-0.1798,-0.4185,0.2731,0.8492,-0.4421,0.8254,-0.1215,0.5502,0.0350,0.2827,0.8117,-0.4339,0.8556,-0.2459,-0.1798,-0.4185,0.1389,1.6196,-0.5087,0.0000,0.2639,0.0134,-0.9645,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.466,1,0.2730,0.8490,-0.4420,0.8263,-0.1222,0.5487,0.0348,0.2828,0.8113,-0.4340,0.8557,-0.2453,-0.1811,-0.4182,0.2730,0.8490,-0.4420,0.8263,-0.1222,0.5487,0.0348,0.2828,0.8113,-0.4340,0.8557,-0.2453,-0.1811,-0.4182,0.1389,1.6195,-0.5087,-0.0007,0.2621,0.0125,-0.9649,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.476,1,0.2730,0.8489,-0.4420,0.8273,-0.1229,0.5471,0.0347,0.2830,0.8108,-0.4342,0.8557,-0.2447,-0.1826,-0.4177,0.2730,0.8489,-0.4420,0.8273,-0.1229,0.5471,0.0347,0.2830,0.8108,-0.4342,0.8557,-0.2447,-0.1826,-0.4177,0.1390,1.6193,-0.5088,-0.0014,0.2603,0.0116,-0.9655,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.486,1,0.2729,0.8487,-0.4419,0.8283,-0.1237,0.5454,0.0346,0.2833,0.8104,-0.4342,0.8560,-0.2439,-0.1843,-0.4168,0.2729,0.8487,-0.4419,0.8283,-0.1237,0.5454,0.0346,0.2833,0.8104,-0.4342,0.8560,-0.2439,-0.1843,-0.4168,0.1392,1.6192,-0.5088,-0.0023,0.2584,0.0109,-0.9660,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.496,1,0.2729,0.8489,-0.4414,0.8299,-0.1249,0.5426,0.0363,0.2836,0.8100,-0.4340,0.8568,-0.2435,-0.1864,-0.4146,0.2729,0.8489,-0.4414,0.8299,-0.1249,0.5426,0.0363,0.2836,0.8100,-0.4340,0.8568,-0.2435,-0.1864,-0.4146,0.1393,1.6190,-0.5089,-0.0031,0.2564,0.0101,-0.9665,-0.1200,1.1327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
