TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,valve1,valve2,pumps,tableContact,penetration,penetrationSource
0.106,1,0.1175,1.3498,0.2905,0.5683,0.0104,0.6277,0.5320,0.1119,1.3904,0.3536,0.7701,-0.5744,0.0978,0.2596,0.1175,1.3498,0.2905,0.5683,0.0104,0.6277,0.5320,0.1119,1.3904,0.3536,0.7701,-0.5744,0.0978,0.2596,0.0244,1.7387,-0.0284,-0.1249,-0.0813,0.0335,-0.9883,-0.1200,1.2743,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.116,1,0.1184,1.3503,0.2919,0.5708,0.0139,0.6241,0.5334,0.1134,1.3908,0.3547,0.7708,-0.5725,0.0958,0.2625,0.1184,1.3503,0.2919,0.5708,0.0139,0.6241,0.5334,0.1134,1.3908,0.3547,0.7708,-0.5725,0.0958,0.2625,0.0249,1.7386,-0.0283,-0.1251,-0.0829,0.0338,-0.9881,-0.1200,1.2633,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.126,1,0.1193,1.3512,0.2930,0.5725,0.0175,0.6211,0.5350,0.1140,1.3904,0.3540,0.7753,-0.5683,0.1022,0.2560,0.1193,1.3512,0.2930,0.5725,0.0175,0.6211,0.5350,0.1140,1.3904,0.3540,0.7753,-0.5683,0.1022,0.2560,0.0254,1.7386,-0.0283,-0.1252,-0.0844,0.0340,-0.9879,-0.1200,1.2513,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.136,1,0.1204,1.3522,0.2941,0.5741,0.0212,0.6180,0.5366,0.1150,1.3905,0.3537,0.7788,-0.5646,0.1068,0.2517,0.1204,1.3522,0.2941,0.5741,0.0212,0.6180,0.5366,0.1150,1.3905,0.3537,0.7788,-0.5646,0.1068,0.2517,0.0258,1.7385,-0.0282,-0.1254,-0.0857,0.0341,-0.9878,-0.1200,1.2383,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.146,1,0.1216,1.3537,0.2954,0.5756,0.0253,0.6142,0.5393,0.1159,1.3904,0.3526,0.7844,-0.5594,0.1169,0.2411,0.1216,1.3537,0.2954,0.5756,0.0253,0.6142,0.5393,0.1159,1.3904,0.3526,0.7844,-0.5594,0.1169,0.2411,0.0262,1.7385,-0.0282,-0.1253,-0.0868,0.0342,-0.9877,-0.1200,1.2243,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.156,1,0.1229,1.3554,0.2969,0.5772,0.0295,0.6100,0.5421,0.1172,1.3908,0.3521,0.7887,-0.5549,0.1245,0.2336,0.1229,1.3554,0.2969,0.5772,0.0295,0.6100,0.5421,0.1172,1.3908,0.3521,0.7887,-0.5549,0.1245,0.2336,0.0265,1.7385,-0.0281,-0.1253,-0.0878,0.0343,-0.9876,-0.1200,1.2094,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,0,none,0.0000,none
0.166,1,0.1243,1.3570,0.2984,0.5788,0.0335,0.6055,0.5452,0.1186,1.3915,0.3519,0.7923,-0.5507,0.1306,0.2277,0.1243,1.3570,0.2984,0.5788,0.0335,0.6055,0.5452,0.1186,1.3915,0.3519,0.7923,-0.5507,0.1306,0.2277,0.0268,1.7384,-0.0281,-0.1253,-0.0885,0.0345,-0.9876,-0.1200,1.1945,0.0322,-0.0001,1.0000,-0.0010,-0.0001,0,0,0.0000,0,0,0,0,none,0.0000,none
0.176,1,0.1250,1.3594,0.2992,0.5780,0.0349,0.6027,0.5491,0.1191,1.3928,0.3507,0.7950,-0.5483,0.1414,0.2177,0.1250,1.3594,0.2992,0.5780,0.0349,0.6027,0.5491,0.1191,1.3928,0.3507,0.7950,-0.5483,0.1414,0.2177,0.0271,1.7383,-0.0280,-0.1253,-0.0890,0.0346,-0.9875,-0.1200,1.1928,0.0324,-0.0002,1.0000,0.0008,-0.0001,0,0,0.0000,0,0,0,0,none,0.0000,none
0.186,1,0.1257,1.3619,0.3000,0.5771,0.0364,0.5998,0.5531,0.1196,1.3943,0.3496,0.7971,-0.5460,0.1511,0.2090,0.1257,1.3619,0.3000,0.5771,0.0364,0.5998,0.5531,0.1196,1.3943,0.3496,0.7971,-0.5460,0.1511,0.2090,0.0273,1.7383,-0.0280,-0.1254,-0.0896,0.0349,-0.9874,-0.1200,1.1927,0.0323,0.0000,1.0000,-0.0001,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.196,1,0.1264,1.3633,0.3004,0.5764,0.0362,0.5974,0.5564,0.1206,1.3957,0.3495,0.7962,-0.5469,0.1538,0.2081,0.1264,1.3633,0.3004,0.5764,0.0362,0.5974,0.5564,0.1206,1.3957,0.3495,0.7962,-0.5469,0.1538,0.2081,0.0275,1.7382,-0.0280,-0.1255,-0.0900,0.0350,-0.9874,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.206,1,0.1271,1.3648,0.3008,0.5758,0.0359,0.5949,0.5598,0.1215,1.3970,0.3493,0.7954,-0.5477,0.1570,0.2066,0.1271,1.3648,0.3008,0.5758,0.0359,0.5949,0.5598,0.1215,1.3970,0.3493,0.7954,-0.5477,0.1570,0.2066,0.0277,1.7382,-0.0279,-0.1256,-0.0903,0.0350,-0.9873,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
0.216,1,0.1278,1.3662,0.3011,0.5750,0.0356,0.5922,0.5633,0.1224,1.3984,0.3490,0.7947,-0.5484,0.1608,0.2044,0.1278,1.3662,0.3011,0.5750,0.0356,0.5922,0.5633,0.1224,1.3984,0.3490,0.7947,-0.5484,0.1608,0.2044,0.0279,1.7381,-0.0279,-0.1258,-0.0906,0.0350,-0.9873,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,Table Upper Target
0.226,1,0.1283,1.3669,0.3012,0.5752,0.0352,0.5905,0.5650,0.1230,1.3991,0.3490,0.7936,-0.5496,0.1606,0.2057,0.1283,1.3669,0.3012,0.5752,0.0352,0.5905,0.5650,0.1230,1.3991,0.3490,0.7936,-0.5496,0.1606,0.2057,0.0281,1.7380,-0.0278,-0.1261,-0.0908,0.0350,-0.9872,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.236,1,0.1288,1.3674,0.3013,0.5753,0.0349,0.5889,0.5665,0.1237,1.3999,0.3492,0.7924,-0.5508,0.1600,0.2075,0.1288,1.3674,0.3013,0.5753,0.0349,0.5889,0.5665,0.1237,1.3999,0.3492,0.7924,-0.5508,0.1600,0.2075,0.0281,1.7379,-0.0278,-0.1264,-0.0910,0.0348,-0.9872,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.246,1,0.1297,1.3674,0.3012,0.5763,0.0353,0.5879,0.5666,0.1256,1.4017,0.3510,0.7877,-0.5550,0.1498,0.2215,0.1297,1.3674,0.3012,0.5763,0.0353,0.5879,0.5666,0.1256,1.4017,0.3510,0.7877,-0.5550,0.1498,0.2215,0.0282,1.7377,-0.0277,-0.1267,-0.0911,0.0347,-0.9871,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.256,1,0.1308,1.3672,0.3010,0.5775,0.0359,0.5868,0.5665,0.1275,1.4031,0.3522,0.7833,-0.5584,0.1413,0.2339,0.1308,1.3672,0.3010,0.5775,0.0359,0.5868,0.5665,0.1275,1.4031,0.3522,0.7833,-0.5584,0.1413,0.2339,0.0283,1.7376,-0.0276,-0.1270,-0.0912,0.0346,-0.9871,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.266,1,0.1317,1.3671,0.3003,0.5790,0.0365,0.5857,0.5660,0.1292,1.4046,0.3533,0.7780,-0.5620,0.1289,0.2493,0.1317,1.3671,0.3003,0.5790,0.0365,0.5857,0.5660,0.1292,1.4046,0.3533,0.7780,-0.5620,0.1289,0.2493,0.0285,1.7374,-0.0275,-0.1273,-0.0912,0.0347,-0.9870,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.276,1,0.1328,1.3668,0.2995,0.5810,0.0373,0.5844,0.5653,0.1310,1.4056,0.3541,0.7735,-0.5647,0.1184,0.2621,0.1328,1.3668,0.2995,0.5810,0.0373,0.5844,0.5653,0.1310,1.4056,0.3541,0.7735,-0.5647,0.1184,0.2621,0.0285,1.7372,-0.0275,-0.1279,-0.0914,0.0349,-0.9870,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.286,1,0.1338,1.3665,0.2989,0.5833,0.0381,0.5830,0.5642,0.1329,1.4066,0.3548,0.7694,-0.5669,0.1086,0.2736,0.1338,1.3665,0.2989,0.5833,0.0381,0.5830,0.5642,0.1329,1.4066,0.3548,0.7694,-0.5669,0.1086,0.2736,0.0286,1.7371,-0.0274,-0.1284,-0.0913,0.0349,-0.9869,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.296,1,0.1343,1.3661,0.2988,0.5853,0.0385,0.5821,0.5631,0.1336,1.4064,0.3550,0.7685,-0.5673,0.1044,0.2770,0.1343,1.3661,0.2988,0.5853,0.0385,0.5821,0.5631,0.1336,1.4064,0.3550,0.7685,-0.5673,0.1044,0.2770,0.0288,1.7369,-0.0272,-0.1290,-0.0913,0.0349,-0.9868,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.306,1,0.1347,1.3657,0.2987,0.5873,0.0389,0.5812,0.5619,0.1343,1.4062,0.3554,0.7673,-0.5678,0.0997,0.2809,0.1347,1.3657,0.2987,0.5873,0.0389,0.5812,0.5619,0.1343,1.4062,0.3554,0.7673,-0.5678,0.0997,0.2809,0.0289,1.7368,-0.0270,-0.1295,-0.0913,0.0349,-0.9867,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.316,1,0.1352,1.3652,0.2985,0.5890,0.0392,0.5803,0.5611,0.1352,1.4060,0.3556,0.7664,-0.5680,0.0954,0.2844,0.1352,1.3652,0.2985,0.5890,0.0392,0.5803,0.5611,0.1352,1.4060,0.3556,0.7664,-0.5680,0.0954,0.2844,0.0291,1.7367,-0.0269,-0.1299,-0.0913,0.0350,-0.9867,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.326,1,0.1357,1.3647,0.2983,0.5906,0.0395,0.5793,0.5604,0.1362,1.4060,0.3560,0.7650,-0.5684,0.0899,0.2893,0.1357,1.3647,0.2983,0.5906,0.0395,0.5793,0.5604,0.1362,1.4060,0.3560,0.7650,-0.5684,0.0899,0.2893,0.0293,1.7366,-0.0268,-0.1303,-0.0915,0.0351,-0.9866,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.336,1,0.1363,1.3642,0.2980,0.5923,0.0398,0.5784,0.5595,0.1373,1.4059,0.3565,0.7631,-0.5689,0.0835,0.2951,0.1363,1.3642,0.2980,0.5923,0.0398,0.5784,0.5595,0.1373,1.4059,0.3565,0.7631,-0.5689,0.0835,0.2951,0.0295,1.7365,-0.0267,-0.1308,-0.0917,0.0353,-0.9865,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.346,1,0.1370,1.3634,0.2983,0.5939,0.0398,0.5764,0.5599,0.1395,1.4060,0.3580,0.7601,-0.5697,0.0736,0.3039,0.1370,1.3634,0.2983,0.5939,0.0398,0.5764,0.5599,0.1395,1.4060,0.3580,0.7601,-0.5697,0.0736,0.3039,0.0298,1.7364,-0.0266,-0.1310,-0.0920,0.0355,-0.9865,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.356,1,0.1378,1.3626,0.2985,0.5954,0.0395,0.5743,0.5605,0.1416,1.4059,0.3593,0.7574,-0.5700,0.0638,0.3121,0.1378,1.3626,0.2985,0.5954,0.0395,0.5743,0.5605,0.1416,1.4059,0.3593,0.7574,-0.5700,0.0638,0.3121,0.0300,1.7364,-0.0265,-0.1312,-0.0922,0.0355,-0.9864,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.366,1,0.1386,1.3618,0.2991,0.5977,0.0409,0.5720,0.5602,0.1451,1.4074,0.3625,0.7479,-0.5721,0.0439,0.3339,0.1386,1.3618,0.2991,0.5977,0.0409,0.5720,0.5602,0.1451,1.4074,0.3625,0.7479,-0.5721,0.0439,0.3339,0.0303,1.7363,-0.0264,-0.1313,-0.0924,0.0358,-0.9864,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.376,1,0.1394,1.3609,0.2997,0.5999,0.0423,0.5699,0.5600,0.1481,1.4083,0.3649,0.7401,-0.5728,0.0276,0.3512,0.1394,1.3609,0.2997,0.5999,0.0423,0.5699,0.5600,0.1481,1.4083,0.3649,0.7401,-0.5728,0.0276,0.3512,0.0305,1.7363,-0.0262,-0.1314,-0.0928,0.0359,-0.9863,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.386,1,0.1399,1.3606,0.2999,0.6008,0.0432,0.5685,0.5603,0.1513,1.4103,0.3675,0.7276,-0.5743,0.0068,0.3751,0.1399,1.3606,0.2999,0.6008,0.0432,0.5685,0.5603,0.1513,1.4103,0.3675,0.7276,-0.5743,0.0068,0.3751,0.0308,1.7363,-0.0262,-0.1317,-0.0931,0.0361,-0.9863,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.396,1,0.1403,1.3603,0.3001,0.6014,0.0439,0.5674,0.5607,0.1540,1.4118,0.3695,0.7168,-0.5750,-0.0101,0.3943,0.1403,1.3603,0.3001,0.6014,0.0439,0.5674,0.5607,0.1540,1.4118,0.3695,0.7168,-0.5750,-0.0101,0.3943,0.0310,1.7362,-0.0261,-0.1319,-0.0934,0.0363,-0.9862,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.406,1,0.1407,1.3600,0.3002,0.6019,0.0445,0.5664,0.5612,0.1567,1.4132,0.3711,0.7069,-0.5751,-0.0251,0.4110,0.1407,1.3600,0.3002,0.6019,0.0445,0.5664,0.5612,0.1567,1.4132,0.3711,0.7069,-0.5751,-0.0251,0.4110,0.0312,1.7362,-0.0260,-0.1322,-0.0937,0.0365,-0.9861,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.416,1,0.1408,1.3597,0.3002,0.6015,0.0447,0.5660,0.5619,0.1584,1.4141,0.3723,0.6985,-0.5750,-0.0366,0.4244,0.1408,1.3597,0.3002,0.6015,0.0447,0.5660,0.5619,0.1584,1.4141,0.3723,0.6985,-0.5750,-0.0366,0.4244,0.0314,1.7361,-0.0259,-0.1324,-0.0939,0.0367,-0.9861,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.426,1,0.1408,1.3595,0.3002,0.6009,0.0446,0.5657,0.5629,0.1603,1.4151,0.3735,0.6895,-0.5749,-0.0484,0.4379,0.1408,1.3595,0.3002,0.6009,0.0446,0.5657,0.5629,0.1603,1.4151,0.3735,0.6895,-0.5749,-0.0484,0.4379,0.0316,1.7361,-0.0259,-0.1326,-0.0942,0.0368,-0.9860,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.436,1,0.1410,1.3591,0.3003,0.6004,0.0446,0.5653,0.5639,0.1609,1.4148,0.3738,0.6881,-0.5744,-0.0506,0.4405,0.1410,1.3591,0.3003,0.6004,0.0446,0.5653,0.5639,0.1609,1.4148,0.3738,0.6881,-0.5744,-0.0506,0.4405,0.0317,1.7361,-0.0259,-0.1328,-0.0944,0.0370,-0.9859,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.446,1,0.1412,1.3588,0.3004,0.5995,0.0446,0.5648,0.5653,0.1616,1.4145,0.3741,0.6863,-0.5740,-0.0531,0.4436,0.1412,1.3588,0.3004,0.5995,0.0446,0.5648,0.5653,0.1616,1.4145,0.3741,0.6863,-0.5740,-0.0531,0.4436,0.0319,1.7360,-0.0258,-0.1329,-0.0946,0.0370,-0.9859,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.456,1,0.1413,1.3590,0.3004,0.5982,0.0438,0.5639,0.5676,0.1620,1.4145,0.3740,0.6854,-0.5743,-0.0536,0.4444,0.1413,1.3590,0.3004,0.5982,0.0438,0.5639,0.5676,0.1620,1.4145,0.3740,0.6854,-0.5743,-0.0536,0.4444,0.0320,1.7360,-0.0257,-0.1329,-0.0947,0.0371,-0.9859,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.466,1,0.1413,1.3594,0.3004,0.5966,0.0429,0.5628,0.5706,0.1625,1.4147,0.3740,0.6843,-0.5748,-0.0542,0.4454,0.1413,1.3594,0.3004,0.5966,0.0429,0.5628,0.5706,0.1625,1.4147,0.3740,0.6843,-0.5748,-0.0542,0.4454,0.0320,1.7361,-0.0256,-0.1330,-0.0948,0.0371,-0.9859,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.476,1,0.1414,1.3600,0.3004,0.5946,0.0418,0.5613,0.5741,0.1630,1.4152,0.3739,0.6827,-0.5757,-0.0549,0.4466,0.1414,1.3600,0.3004,0.5946,0.0418,0.5613,0.5741,0.1630,1.4152,0.3739,0.6827,-0.5757,-0.0549,0.4466,0.0321,1.7361,-0.0255,-0.1331,-0.0948,0.0372,-0.9859,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.486,1,0.1416,1.3605,0.3005,0.5935,0.0412,0.5595,0.5772,0.1573,1.4100,0.3695,0.7111,-0.5740,-0.0185,0.4056,0.1416,1.3605,0.3005,0.5935,0.0412,0.5595,0.5772,0.1573,1.4100,0.3695,0.7111,-0.5740,-0.0185,0.4056,0.0321,1.7360,-0.0255,-0.1333,-0.0948,0.0373,-0.9858,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.496,1,0.1419,1.3611,0.3006,0.5918,0.0403,0.5574,0.5809,0.1548,1.4073,0.3668,0.7251,-0.5727,0.0018,0.3824,0.1419,1.3611,0.3006,0.5918,0.0403,0.5574,0.5809,0.1548,1.4073,0.3668,0.7251,-0.5727,0.0018,0.3824,0.0321,1.7360,-0.0255,-0.1335,-0.0947,0.0372,-0.9858,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.506,1,0.1422,1.3620,0.3007,0.5897,0.0387,0.5551,0.5854,0.1484,1.3997,0.3582,0.7631,-0.5647,0.0637,0.3077,0.1422,1.3620,0.3007,0.5897,0.0387,0.5551,0.5854,0.1484,1.3997,0.3582,0.7631,-0.5647,0.0637,0.3077,0.0321,1.7359,-0.0255,-0.1337,-0.0947,0.0371,-0.9858,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
0.516,1,0.1424,1.3629,0.3007,0.5875,0.0370,0.5526,0.5901,0.1460,1.3962,0.3529,0.7798,-0.5588,0.0987,0.2644,0.1424,1.3629,0.3007,0.5875,0.0370,0.5526,0.5901,0.1460,1.3962,0.3529,0.7798,-0.5588,0.0987,0.2644,0.0320,1.7359,-0.0255,-0.1338,-0.0946,0.0371,-0.9858,-0.1200,1.1927,0.0323,0.0000,1.0000,0.0000,-0.0001,0,0,0.0000,0,0,0,0,Table Upper Target,0.0000,none
