TrialTime,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
0.107,0.0910,1.2567,-0.1179,0.3867,-0.2280,0.5374,0.7139,0.1472,1.2844,-0.0079,0.5371,-0.6366,-0.2405,0.4985,0.0910,1.2567,-0.1179,0.3867,-0.2280,0.5374,0.7139,0.1472,1.2844,-0.0079,0.5371,-0.6366,-0.2405,0.4985,0.1262,1.5995,-0.3507,0.1615,0.0298,-0.0251,0.9861,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.117,0.0899,1.2552,-0.1200,0.3803,-0.2321,0.5389,0.7149,0.1458,1.2824,-0.0091,0.5399,-0.6366,-0.2386,0.4964,0.0899,1.2552,-0.1200,0.3803,-0.2321,0.5389,0.7149,0.1458,1.2824,-0.0091,0.5399,-0.6366,-0.2386,0.4964,0.1258,1.5996,-0.3516,0.1615,0.0285,-0.0246,0.9862,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.127,0.0887,1.2540,-0.1227,0.3718,-0.2377,0.5395,0.7171,0.1443,1.2803,-0.0106,0.5432,-0.6366,-0.2362,0.4939,0.0887,1.2540,-0.1227,0.3718,-0.2377,0.5395,0.7171,0.1443,1.2803,-0.0106,0.5432,-0.6366,-0.2362,0.4939,0.1254,1.5997,-0.3526,0.1615,0.0272,-0.0241,0.9862,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.137,0.0874,1.2520,-0.1243,0.3712,-0.2395,0.5428,0.7143,0.1426,1.2783,-0.0117,0.5464,-0.6360,-0.2350,0.4916,0.0874,1.2520,-0.1243,0.3712,-0.2395,0.5428,0.7143,0.1426,1.2783,-0.0117,0.5464,-0.6360,-0.2350,0.4916,0.1249,1.5998,-0.3535,0.1617,0.0256,-0.0235,0.9862,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.147,0.0860,1.2498,-0.1262,0.3706,-0.2417,0.5465,0.7110,0.1407,1.2760,-0.0129,0.5502,-0.6354,-0.2335,0.4889,0.0860,1.2498,-0.1262,0.3706,-0.2417,0.5465,0.7110,0.1407,1.2760,-0.0129,0.5502,-0.6354,-0.2335,0.4889,0.1244,1.5998,-0.3544,0.1619,0.0235,-0.0225,0.9863,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.157,0.0846,1.2476,-0.1284,0.3700,-0.2441,0.5504,0.7075,0.1387,1.2736,-0.0143,0.5544,-0.6347,-0.2317,0.4859,0.0846,1.2476,-0.1284,0.3700,-0.2441,0.5504,0.7075,0.1387,1.2736,-0.0143,0.5544,-0.6347,-0.2317,0.4859,0.1239,1.5998,-0.3552,0.1621,0.0210,-0.0218,0.9863,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.167,0.0834,1.2465,-0.1299,0.3708,-0.2464,0.5519,0.7051,0.1370,1.2720,-0.0153,0.5579,-0.6342,-0.2311,0.4829,0.0834,1.2465,-0.1299,0.3708,-0.2464,0.5519,0.7051,0.1370,1.2720,-0.0153,0.5579,-0.6342,-0.2311,0.4829,0.1233,1.5998,-0.3560,0.1627,0.0183,-0.0212,0.9863,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.177,0.0823,1.2453,-0.1315,0.3715,-0.2488,0.5535,0.7026,0.1353,1.2704,-0.0165,0.5614,-0.6336,-0.2305,0.4798,0.0823,1.2453,-0.1315,0.3715,-0.2488,0.5535,0.7026,0.1353,1.2704,-0.0165,0.5614,-0.6336,-0.2305,0.4798,0.1227,1.5997,-0.3569,0.1634,0.0154,-0.0207,0.9862,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.187,0.0812,1.2438,-0.1327,0.3724,-0.2496,0.5554,0.7004,0.1339,1.2687,-0.0175,0.5639,-0.6330,-0.2299,0.4780,0.0812,1.2438,-0.1327,0.3724,-0.2496,0.5554,0.7004,0.1339,1.2687,-0.0175,0.5639,-0.6330,-0.2299,0.4780,0.1221,1.5996,-0.3577,0.1646,0.0125,-0.0203,0.9861,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.197,0.0800,1.2422,-0.1341,0.3732,-0.2503,0.5575,0.6980,0.1324,1.2670,-0.0185,0.5663,-0.6324,-0.2292,0.4762,0.0800,1.2422,-0.1341,0.3732,-0.2503,0.5575,0.6980,0.1324,1.2670,-0.0185,0.5663,-0.6324,-0.2292,0.4762,0.1214,1.5993,-0.3586,0.1658,0.0095,-0.0200,0.9859,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.207,0.0790,1.2416,-0.1356,0.3727,-0.2507,0.5592,0.6968,0.1313,1.2664,-0.0197,0.5677,-0.6323,-0.2282,0.4752,0.0790,1.2416,-0.1356,0.3727,-0.2507,0.5592,0.6968,0.1313,1.2664,-0.0197,0.5677,-0.6323,-0.2282,0.4752,0.1206,1.5991,-0.3594,0.1674,0.0063,-0.0201,0.9857,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.217,0.0780,1.2408,-0.1371,0.3722,-0.2510,0.5610,0.6955,0.1301,1.2659,-0.0210,0.5690,-0.6322,-0.2271,0.4744,0.0780,1.2408,-0.1371,0.3722,-0.2510,0.5610,0.6955,0.1301,1.2659,-0.0210,0.5690,-0.6322,-0.2271,0.4744,0.1198,1.5988,-0.3602,0.1690,0.0029,-0.0199,0.9854,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.227,0.0770,1.2401,-0.1387,0.3716,-0.2513,0.5630,0.6941,0.1288,1.2652,-0.0224,0.5702,-0.6321,-0.2260,0.4735,0.0770,1.2401,-0.1387,0.3716,-0.2513,0.5630,0.6941,0.1288,1.2652,-0.0224,0.5702,-0.6321,-0.2260,0.4735,0.1190,1.5985,-0.3610,0.1706,-0.0009,-0.0194,0.9851,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.237,0.0762,1.2393,-0.1400,0.3707,-0.2518,0.5647,0.6930,0.1277,1.2645,-0.0235,0.5717,-0.6315,-0.2247,0.4731,0.0762,1.2393,-0.1400,0.3707,-0.2518,0.5647,0.6930,0.1277,1.2645,-0.0235,0.5717,-0.6315,-0.2247,0.4731,0.1181,1.5982,-0.3617,0.1720,-0.0046,-0.0191,0.9849,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.247,0.0753,1.2384,-0.1415,0.3697,-0.2522,0.5667,0.6918,0.1265,1.2638,-0.0247,0.5734,-0.6309,-0.2232,0.4727,0.0753,1.2384,-0.1415,0.3697,-0.2522,0.5667,0.6918,0.1265,1.2638,-0.0247,0.5734,-0.6309,-0.2232,0.4727,0.1173,1.5979,-0.3624,0.1731,-0.0087,-0.0185,0.9847,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.257,0.0736,1.2371,-0.1431,0.3647,-0.2557,0.5690,0.6913,0.1242,1.2623,-0.0257,0.5777,-0.6282,-0.2203,0.4723,0.0736,1.2371,-0.1431,0.3647,-0.2557,0.5690,0.6913,0.1242,1.2623,-0.0257,0.5777,-0.6282,-0.2203,0.4723,0.1164,1.5976,-0.3630,0.1743,-0.0133,-0.0177,0.9844,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.267,0.0717,1.2356,-0.1450,0.3588,-0.2599,0.5714,0.6908,0.1216,1.2606,-0.0268,0.5827,-0.6251,-0.2171,0.4719,0.0717,1.2356,-0.1450,0.3588,-0.2599,0.5714,0.6908,0.1216,1.2606,-0.0268,0.5827,-0.6251,-0.2171,0.4719,0.1156,1.5974,-0.3637,0.1752,-0.0175,-0.0171,0.9842,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.277,0.0704,1.2346,-0.1467,0.3523,-0.2648,0.5719,0.6919,0.1198,1.2583,-0.0275,0.5887,-0.6203,-0.2165,0.4710,0.0704,1.2346,-0.1467,0.3523,-0.2648,0.5719,0.6919,0.1198,1.2583,-0.0275,0.5887,-0.6203,-0.2165,0.4710,0.1147,1.5972,-0.3644,0.1761,-0.0216,-0.0165,0.9840,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.287,0.0692,1.2337,-0.1483,0.3456,-0.2699,0.5718,0.6934,0.1181,1.2561,-0.0282,0.5944,-0.6156,-0.2160,0.4702,0.0692,1.2337,-0.1483,0.3456,-0.2699,0.5718,0.6934,0.1181,1.2561,-0.0282,0.5944,-0.6156,-0.2160,0.4702,0.1137,1.5969,-0.3650,0.1772,-0.0262,-0.0156,0.9837,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.297,0.0647,1.2320,-0.1572,0.3003,-0.3037,0.5687,0.7030,0.1119,1.2445,-0.0296,0.6247,-0.5851,-0.2198,0.4680,0.0647,1.2320,-0.1572,0.3003,-0.3037,0.5687,0.7030,0.1119,1.2445,-0.0296,0.6247,-0.5851,-0.2198,0.4680,0.1127,1.5967,-0.3657,0.1783,-0.0306,-0.0149,0.9834,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.307,0.0646,1.2321,-0.1572,0.3001,-0.3037,0.5686,0.7032,0.1118,1.2445,-0.0296,0.6251,-0.5850,-0.2196,0.4678,0.0646,1.2321,-0.1572,0.3001,-0.3037,0.5686,0.7032,0.1118,1.2445,-0.0296,0.6251,-0.5850,-0.2196,0.4678,0.1116,1.5964,-0.3664,0.1792,-0.0348,-0.0141,0.9831,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.317,0.0644,1.2322,-0.1573,0.2997,-0.3038,0.5684,0.7034,0.1116,1.2445,-0.0296,0.6257,-0.5847,-0.2193,0.4675,0.0644,1.2322,-0.1573,0.2997,-0.3038,0.5684,0.7034,0.1116,1.2445,-0.0296,0.6257,-0.5847,-0.2193,0.4675,0.1105,1.5961,-0.3671,0.1800,-0.0391,-0.0135,0.9828,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.327,0.0637,1.2323,-0.1572,0.2996,-0.3039,0.5685,0.7034,0.1108,1.2444,-0.0296,0.6266,-0.5845,-0.2187,0.4668,0.0637,1.2323,-0.1572,0.2996,-0.3039,0.5685,0.7034,0.1108,1.2444,-0.0296,0.6266,-0.5845,-0.2187,0.4668,0.1093,1.5960,-0.3678,0.1809,-0.0433,-0.0126,0.9825,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.337,0.0625,1.2323,-0.1572,0.2995,-0.3041,0.5686,0.7032,0.1095,1.2442,-0.0295,0.6279,-0.5841,-0.2179,0.4660,0.0625,1.2323,-0.1572,0.2995,-0.3041,0.5686,0.7032,0.1095,1.2442,-0.0295,0.6279,-0.5841,-0.2179,0.4660,0.1083,1.5958,-0.3685,0.1814,-0.0473,-0.0118,0.9822,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.347,0.0608,1.2320,-0.1573,0.2994,-0.3043,0.5692,0.7027,0.1076,1.2439,-0.0296,0.6300,-0.5834,-0.2164,0.4647,0.0608,1.2320,-0.1573,0.2994,-0.3043,0.5692,0.7027,0.1076,1.2439,-0.0296,0.6300,-0.5834,-0.2164,0.4647,0.1071,1.5956,-0.3691,0.1818,-0.0510,-0.0109,0.9820,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.357,0.0577,1.2309,-0.1572,0.3028,-0.3075,0.5706,0.6987,0.1027,1.2411,-0.0299,0.6446,-0.5842,-0.2047,0.4485,0.0577,1.2309,-0.1572,0.3028,-0.3075,0.5706,0.6987,0.1027,1.2411,-0.0299,0.6446,-0.5842,-0.2047,0.4485,0.1060,1.5955,-0.3697,0.1820,-0.0547,-0.0101,0.9817,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.367,0.0543,1.2293,-0.1573,0.3074,-0.3118,0.5726,0.6931,0.0976,1.2375,-0.0300,0.6590,-0.5826,-0.1963,0.4332,0.0543,1.2293,-0.1573,0.3074,-0.3118,0.5726,0.6931,0.0976,1.2375,-0.0300,0.6590,-0.5826,-0.1963,0.4332,0.1050,1.5954,-0.3703,0.1825,-0.0582,-0.0092,0.9814,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.377,0.0509,1.2275,-0.1574,0.3123,-0.3164,0.5746,0.6872,0.0927,1.2335,-0.0302,0.6725,-0.5797,-0.1902,0.4190,0.0509,1.2275,-0.1574,0.3123,-0.3164,0.5746,0.6872,0.0927,1.2335,-0.0302,0.6725,-0.5797,-0.1902,0.4190,0.1039,1.5953,-0.3709,0.1828,-0.0618,-0.0081,0.9812,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.387,0.0460,1.2260,-0.1559,0.3197,-0.3201,0.5758,0.6810,0.0869,1.2298,-0.0291,0.6863,-0.5762,-0.1836,0.4041,0.0460,1.2260,-0.1559,0.3197,-0.3201,0.5758,0.6810,0.0869,1.2298,-0.0291,0.6863,-0.5762,-0.1836,0.4041,0.1027,1.5951,-0.3716,0.1829,-0.0652,-0.0071,0.9809,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.397,0.0414,1.2246,-0.1547,0.3264,-0.3236,0.5769,0.6752,0.0814,1.2263,-0.0282,0.6985,-0.5726,-0.1782,0.3905,0.0414,1.2246,-0.1547,0.3264,-0.3236,0.5769,0.6752,0.0814,1.2263,-0.0282,0.6985,-0.5726,-0.1782,0.3905,0.1016,1.5950,-0.3722,0.1834,-0.0686,-0.0060,0.9806,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.407,0.0249,1.2327,-0.1568,0.3288,-0.3274,0.5755,0.6734,0.0663,1.2326,-0.0222,0.7084,-0.5752,-0.1684,0.3727,0.0249,1.2327,-0.1568,0.3288,-0.3274,0.5755,0.6734,0.0663,1.2326,-0.0222,0.7084,-0.5752,-0.1684,0.3727,0.1004,1.5949,-0.3728,0.1838,-0.0717,-0.0051,0.9803,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.417,0.0187,1.2371,-0.1603,0.3310,-0.3309,0.5743,0.6717,0.0590,1.2354,-0.0264,0.7166,-0.5770,-0.1604,0.3575,0.0187,1.2371,-0.1603,0.3310,-0.3309,0.5743,0.6717,0.0590,1.2354,-0.0264,0.7166,-0.5770,-0.1604,0.3575,0.0991,1.5948,-0.3733,0.1840,-0.0746,-0.0042,0.9801,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.427,0.0171,1.2336,-0.1561,0.3329,-0.3318,0.5748,0.6699,0.0566,1.2314,-0.0243,0.7196,-0.5764,-0.1585,0.3533,0.0171,1.2336,-0.1561,0.3329,-0.3318,0.5748,0.6699,0.0566,1.2314,-0.0243,0.7196,-0.5764,-0.1585,0.3533,0.0978,1.5947,-0.3738,0.1843,-0.0776,-0.0032,0.9798,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.437,0.0132,1.2310,-0.1518,0.3348,-0.3327,0.5754,0.6680,0.0525,1.2285,-0.0203,0.7229,-0.5759,-0.1561,0.3484,0.0132,1.2310,-0.1518,0.3348,-0.3327,0.5754,0.6680,0.0525,1.2285,-0.0203,0.7229,-0.5759,-0.1561,0.3484,0.0965,1.5946,-0.3742,0.1847,-0.0802,-0.0026,0.9795,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.447,0.0091,1.2285,-0.1480,0.3373,-0.3332,0.5766,0.6654,0.0481,1.2258,-0.0168,0.7269,-0.5756,-0.1527,0.3422,0.0091,1.2285,-0.1480,0.3373,-0.3332,0.5766,0.6654,0.0481,1.2258,-0.0168,0.7269,-0.5756,-0.1527,0.3422,0.0950,1.5945,-0.3746,0.1850,-0.0828,-0.0017,0.9792,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.457,0.0063,1.2248,-0.1461,0.3414,-0.3307,0.5827,0.6592,0.0449,1.2245,-0.0167,0.7268,-0.5769,-0.1514,0.3407,0.0063,1.2248,-0.1461,0.3414,-0.3307,0.5827,0.6592,0.0449,1.2245,-0.0167,0.7268,-0.5769,-0.1514,0.3407,0.0936,1.5943,-0.3750,0.1852,-0.0858,-0.0012,0.9790,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.467,0.0020,1.2222,-0.1440,0.3443,-0.3293,0.5874,0.6542,0.0405,1.2239,-0.0149,0.7263,-0.5789,-0.1492,0.3393,0.0020,1.2222,-0.1440,0.3443,-0.3293,0.5874,0.6542,0.0405,1.2239,-0.0149,0.7263,-0.5789,-0.1492,0.3393,0.0921,1.5942,-0.3754,0.1857,-0.0883,-0.0005,0.9786,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.477,-0.0016,1.2211,-0.1424,0.3393,-0.3349,0.5852,0.6560,0.0363,1.2222,-0.0140,0.7261,-0.5801,-0.1489,0.3377,-0.0016,1.2211,-0.1424,0.3393,-0.3349,0.5852,0.6560,0.0363,1.2222,-0.0140,0.7261,-0.5801,-0.1489,0.3377,0.0906,1.5940,-0.3757,0.1863,-0.0910,0.0003,0.9783,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.487,-0.0063,1.2201,-0.1405,0.3356,-0.3399,0.5838,0.6565,0.0312,1.2209,-0.0116,0.7256,-0.5816,-0.1488,0.3363,-0.0063,1.2201,-0.1405,0.3356,-0.3399,0.5838,0.6565,0.0312,1.2209,-0.0116,0.7256,-0.5816,-0.1488,0.3363,0.0890,1.5937,-0.3760,0.1872,-0.0937,0.0008,0.9779,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.497,-0.0110,1.2190,-0.1388,0.3330,-0.3444,0.5831,0.6561,0.0263,1.2198,-0.0094,0.7247,-0.5833,-0.1490,0.3353,-0.0110,1.2190,-0.1388,0.3330,-0.3444,0.5831,0.6561,0.0263,1.2198,-0.0094,0.7247,-0.5833,-0.1490,0.3353,0.0873,1.5934,-0.3763,0.1879,-0.0963,0.0015,0.9774,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
0.507,-0.0144,1.2203,-0.1379,0.3267,-0.3507,0.5790,0.6596,0.0231,1.2204,-0.0081,0.7193,-0.5834,-0.1568,0.3429,-0.0144,1.2203,-0.1379,0.3267,-0.3507,0.5790,0.6596,0.0231,1.2204,-0.0081,0.7193,-0.5834,-0.1568,0.3429,0.0857,1.5931,-0.3765,0.1886,-0.0990,0.0020,0.9770,-0.1200,1.1627,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,Table Upper Target,0.0000,none
