TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,valve1,valve2,pumps,tableContact,penetration,penetrationSource
0.110,1,0.1698,1.4516,0.4207,0.1113,-0.6126,0.1325,0.7712,0.1305,1.4575,0.4685,0.2506,-0.9307,0.2660,-0.0145,0.1698,1.4516,0.4207,0.1113,-0.6126,0.1325,0.7712,0.1305,1.4575,0.4685,0.2506,-0.9307,0.2660,-0.0145,0.0092,1.6787,0.0131,-0.1323,0.0052,0.0353,-0.9906,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.120,1,0.1702,1.4518,0.4209,0.1147,-0.6121,0.1357,0.7705,0.1308,1.4578,0.4679,0.2502,-0.9281,0.2752,-0.0147,0.1702,1.4518,0.4209,0.1147,-0.6121,0.1357,0.7705,0.1308,1.4578,0.4679,0.2502,-0.9281,0.2752,-0.0147,0.0090,1.6785,0.0136,-0.1333,0.0050,0.0354,-0.9904,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.130,1,0.1704,1.4521,0.4209,0.1140,-0.6115,0.1373,0.7708,0.1311,1.4583,0.4677,0.2500,-0.9267,0.2802,-0.0138,0.1704,1.4521,0.4209,0.1140,-0.6115,0.1373,0.7708,0.1311,1.4583,0.4677,0.2500,-0.9267,0.2802,-0.0138,0.0089,1.6783,0.0141,-0.1340,0.0051,0.0358,-0.9903,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.140,1,0.1707,1.4527,0.4209,0.1119,-0.6113,0.1384,0.7711,0.1314,1.4592,0.4673,0.2495,-0.9252,0.2856,-0.0131,0.1707,1.4527,0.4209,0.1119,-0.6113,0.1384,0.7711,0.1314,1.4592,0.4673,0.2495,-0.9252,0.2856,-0.0131,0.0088,1.6782,0.0146,-0.1346,0.0049,0.0360,-0.9902,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.150,1,0.1710,1.4534,0.4209,0.1097,-0.6112,0.1397,0.7713,0.1316,1.4601,0.4671,0.2490,-0.9238,0.2907,-0.0125,0.1710,1.4534,0.4209,0.1097,-0.6112,0.1397,0.7713,0.1316,1.4601,0.4671,0.2490,-0.9238,0.2907,-0.0125,0.0087,1.6780,0.0150,-0.1350,0.0049,0.0366,-0.9901,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.160,1,0.1714,1.4541,0.4210,0.1076,-0.6110,0.1410,0.7715,0.1319,1.4611,0.4668,0.2486,-0.9223,0.2957,-0.0118,0.1714,1.4541,0.4210,0.1076,-0.6110,0.1410,0.7715,0.1319,1.4611,0.4668,0.2486,-0.9223,0.2957,-0.0118,0.0086,1.6780,0.0154,-0.1356,0.0048,0.0364,-0.9901,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.170,1,0.1715,1.4550,0.4210,0.1058,-0.6112,0.1422,0.7714,0.1319,1.4623,0.4667,0.2482,-0.9212,0.2994,-0.0115,0.1715,1.4550,0.4210,0.1058,-0.6112,0.1422,0.7714,0.1319,1.4623,0.4667,0.2482,-0.9212,0.2994,-0.0115,0.0085,1.6781,0.0157,-0.1360,0.0046,0.0357,-0.9901,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.180,1,0.1717,1.4559,0.4211,0.1042,-0.6114,0.1434,0.7712,0.1320,1.4633,0.4665,0.2479,-0.9201,0.3030,-0.0112,0.1717,1.4559,0.4211,0.1042,-0.6114,0.1434,0.7712,0.1320,1.4633,0.4665,0.2479,-0.9201,0.3030,-0.0112,0.0084,1.6781,0.0159,-0.1358,0.0045,0.0347,-0.9901,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.190,1,0.1718,1.4569,0.4213,0.1032,-0.6117,0.1438,0.7711,0.1321,1.4644,0.4665,0.2474,-0.9195,0.3054,-0.0110,0.1718,1.4569,0.4213,0.1032,-0.6117,0.1438,0.7711,0.1321,1.4644,0.4665,0.2474,-0.9195,0.3054,-0.0110,0.0083,1.6782,0.0161,-0.1355,0.0052,0.0346,-0.9902,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.200,1,0.1719,1.4577,0.4216,0.1024,-0.6119,0.1441,0.7709,0.1322,1.4653,0.4665,0.2470,-0.9189,0.3075,-0.0108,0.1719,1.4577,0.4216,0.1024,-0.6119,0.1441,0.7709,0.1322,1.4653,0.4665,0.2470,-0.9189,0.3075,-0.0108,0.0081,1.6782,0.0163,-0.1350,0.0053,0.0343,-0.9902,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.210,1,0.1720,1.4586,0.4218,0.1016,-0.6122,0.1444,0.7708,0.1322,1.4663,0.4666,0.2465,-0.9183,0.3096,-0.0107,0.1720,1.4586,0.4218,0.1016,-0.6122,0.1444,0.7708,0.1322,1.4663,0.4666,0.2465,-0.9183,0.3096,-0.0107,0.0081,1.6783,0.0166,-0.1348,0.0055,0.0339,-0.9903,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.220,1,0.1719,1.4599,0.4222,0.1012,-0.6123,0.1450,0.7706,0.1320,1.4677,0.4667,0.2463,-0.9177,0.3115,-0.0107,0.1719,1.4599,0.4222,0.1012,-0.6123,0.1450,0.7706,0.1320,1.4677,0.4667,0.2463,-0.9177,0.3115,-0.0107,0.0080,1.6783,0.0168,-0.1345,0.0055,0.0338,-0.9903,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.230,1,0.1716,1.4613,0.4225,0.1008,-0.6125,0.1456,0.7704,0.1318,1.4690,0.4668,0.2462,-0.9170,0.3138,-0.0107,0.1716,1.4613,0.4225,0.1008,-0.6125,0.1456,0.7704,0.1318,1.4690,0.4668,0.2462,-0.9170,0.3138,-0.0107,0.0079,1.6784,0.0169,-0.1343,0.0055,0.0338,-0.9904,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.240,1,0.1712,1.4626,0.4229,0.1005,-0.6126,0.1465,0.7702,0.1315,1.4703,0.4670,0.2459,-0.9163,0.3159,-0.0107,0.1712,1.4626,0.4229,0.1005,-0.6126,0.1465,0.7702,0.1315,1.4703,0.4670,0.2459,-0.9163,0.3159,-0.0107,0.0079,1.6784,0.0170,-0.1340,0.0055,0.0339,-0.9904,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.250,1,0.1708,1.4638,0.4232,0.1003,-0.6126,0.1474,0.7700,0.1311,1.4716,0.4670,0.2457,-0.9156,0.3182,-0.0108,0.1708,1.4638,0.4232,0.1003,-0.6126,0.1474,0.7700,0.1311,1.4716,0.4670,0.2457,-0.9156,0.3182,-0.0108,0.0079,1.6785,0.0171,-0.1339,0.0056,0.0337,-0.9904,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.260,1,0.1703,1.4651,0.4234,0.1000,-0.6126,0.1485,0.7699,0.1308,1.4729,0.4671,0.2454,-0.9147,0.3208,-0.0109,0.1703,1.4651,0.4234,0.1000,-0.6126,0.1485,0.7699,0.1308,1.4729,0.4671,0.2454,-0.9147,0.3208,-0.0109,0.0079,1.6786,0.0172,-0.1336,0.0059,0.0333,-0.9905,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.270,1,0.1699,1.4662,0.4236,0.0997,-0.6127,0.1499,0.7695,0.1304,1.4737,0.4659,0.2457,-0.9111,0.3306,-0.0127,0.1699,1.4662,0.4236,0.0997,-0.6127,0.1499,0.7695,0.1304,1.4737,0.4659,0.2457,-0.9111,0.3306,-0.0127,0.0078,1.6787,0.0171,-0.1333,0.0061,0.0330,-0.9905,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.280,1,0.1695,1.4673,0.4238,0.0995,-0.6128,0.1515,0.7692,0.1300,1.4746,0.4649,0.2458,-0.9077,0.3397,-0.0144,0.1695,1.4673,0.4238,0.0995,-0.6128,0.1515,0.7692,0.1300,1.4746,0.4649,0.2458,-0.9077,0.3397,-0.0144,0.0076,1.6787,0.0171,-0.1331,0.0066,0.0327,-0.9905,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.290,1,0.1682,1.4685,0.4240,0.1022,-0.6116,0.1568,0.7687,0.1299,1.4754,0.4638,0.2458,-0.9026,0.3530,-0.0167,0.1682,1.4685,0.4240,0.1022,-0.6116,0.1568,0.7687,0.1299,1.4754,0.4638,0.2458,-0.9026,0.3530,-0.0167,0.0075,1.6788,0.0171,-0.1328,0.0069,0.0326,-0.9906,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.300,1,0.1668,1.4697,0.4241,0.1057,-0.6101,0.1627,0.7682,0.1298,1.4762,0.4630,0.2458,-0.8981,0.3642,-0.0186,0.1668,1.4697,0.4241,0.1057,-0.6101,0.1627,0.7682,0.1298,1.4762,0.4630,0.2458,-0.8981,0.3642,-0.0186,0.0074,1.6788,0.0171,-0.1326,0.0072,0.0325,-0.9906,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.310,1,0.1647,1.4712,0.4245,0.1112,-0.6081,0.1706,0.7673,0.1296,1.4771,0.4617,0.2460,-0.8900,0.3833,-0.0221,0.1647,1.4712,0.4245,0.1112,-0.6081,0.1706,0.7673,0.1296,1.4771,0.4617,0.2460,-0.8900,0.3833,-0.0221,0.0073,1.6789,0.0171,-0.1324,0.0077,0.0323,-0.9906,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.320,1,0.1629,1.4727,0.4249,0.1168,-0.6058,0.1781,0.7666,0.1294,1.4782,0.4607,0.2460,-0.8831,0.3987,-0.0246,0.1629,1.4727,0.4249,0.1168,-0.6058,0.1781,0.7666,0.1294,1.4782,0.4607,0.2460,-0.8831,0.3987,-0.0246,0.0073,1.6790,0.0170,-0.1321,0.0080,0.0321,-0.9907,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.330,1,0.1611,1.4742,0.4253,0.1222,-0.6033,0.1852,0.7660,0.1293,1.4793,0.4599,0.2461,-0.8770,0.4119,-0.0263,0.1611,1.4742,0.4253,0.1222,-0.6033,0.1852,0.7660,0.1293,1.4793,0.4599,0.2461,-0.8770,0.4119,-0.0263,0.0072,1.6792,0.0170,-0.1318,0.0085,0.0317,-0.9907,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.340,1,0.1399,1.4680,0.4351,0.2659,-0.5843,0.2600,0.7213,0.1314,1.4655,0.4362,0.2473,-0.7641,0.5925,-0.0636,0.1399,1.4680,0.4351,0.2659,-0.5843,0.2600,0.7213,0.1314,1.4655,0.4362,0.2473,-0.7641,0.5925,-0.0636,0.0070,1.6793,0.0170,-0.1314,0.0090,0.0314,-0.9908,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.350,1,0.1332,1.4654,0.4394,0.3234,-0.5713,0.2851,0.6984,0.1336,1.4619,0.4316,0.2448,-0.7232,0.6416,-0.0728,0.1332,1.4654,0.4394,0.3234,-0.5713,0.2851,0.6984,0.1336,1.4619,0.4316,0.2448,-0.7232,0.6416,-0.0728,0.0067,1.6795,0.0170,-0.1307,0.0096,0.0310,-0.9909,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.360,1,0.1325,1.4656,0.4421,0.3359,-0.5642,0.2858,0.6980,0.1352,1.4617,0.4328,0.2445,-0.7133,0.6529,-0.0722,0.1325,1.4656,0.4421,0.3359,-0.5642,0.2858,0.6980,0.1352,1.4617,0.4328,0.2445,-0.7133,0.6529,-0.0722,0.0065,1.6796,0.0171,-0.1300,0.0102,0.0306,-0.9910,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.370,1,0.1313,1.4654,0.4452,0.3522,-0.5562,0.2870,0.6959,0.1371,1.4608,0.4337,0.2442,-0.6998,0.6674,-0.0725,0.1313,1.4654,0.4452,0.3522,-0.5562,0.2870,0.6959,0.1371,1.4608,0.4337,0.2442,-0.6998,0.6674,-0.0725,0.0063,1.6798,0.0172,-0.1292,0.0106,0.0304,-0.9911,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.380,1,0.1296,1.4645,0.4486,0.3732,-0.5484,0.2885,0.6905,0.1389,1.4592,0.4341,0.2436,-0.6822,0.6853,-0.0745,0.1296,1.4645,0.4486,0.3732,-0.5484,0.2885,0.6905,0.1389,1.4592,0.4341,0.2436,-0.6822,0.6853,-0.0745,0.0060,1.6799,0.0173,-0.1287,0.0111,0.0302,-0.9912,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.390,1,0.1298,1.4651,0.4501,0.3750,-0.5451,0.2844,0.6938,0.1391,1.4596,0.4354,0.2460,-0.6812,0.6847,-0.0810,0.1298,1.4651,0.4501,0.3750,-0.5451,0.2844,0.6938,0.1391,1.4596,0.4354,0.2460,-0.6812,0.6847,-0.0810,0.0057,1.6801,0.0175,-0.1281,0.0116,0.0299,-0.9912,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.400,1,0.1300,1.4655,0.4514,0.3770,-0.5421,0.2806,0.6966,0.1393,1.4599,0.4366,0.2479,-0.6805,0.6843,-0.0851,0.1300,1.4655,0.4514,0.3770,-0.5421,0.2806,0.6966,0.1393,1.4599,0.4366,0.2479,-0.6805,0.6843,-0.0851,0.0054,1.6803,0.0176,-0.1272,0.0120,0.0296,-0.9914,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.410,1,0.1307,1.4664,0.4514,0.3720,-0.5421,0.2761,0.7011,0.1384,1.4621,0.4379,0.2515,-0.6943,0.6694,-0.0810,0.1307,1.4664,0.4514,0.3720,-0.5421,0.2761,0.7011,0.1384,1.4621,0.4379,0.2515,-0.6943,0.6694,-0.0810,0.0051,1.6805,0.0178,-0.1266,0.0126,0.0293,-0.9914,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.420,1,0.1310,1.4670,0.4515,0.3677,-0.5414,0.2724,0.7054,0.1379,1.4633,0.4387,0.2543,-0.7014,0.6611,-0.0793,0.1310,1.4670,0.4515,0.3677,-0.5414,0.2724,0.7054,0.1379,1.4633,0.4387,0.2543,-0.7014,0.6611,-0.0793,0.0048,1.6807,0.0180,-0.1256,0.0132,0.0289,-0.9916,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.430,1,0.1391,1.4735,0.4495,0.3027,-0.5576,0.2239,0.7398,0.1350,1.4751,0.4501,0.2607,-0.7795,0.5670,-0.0536,0.1391,1.4735,0.4495,0.3027,-0.5576,0.2239,0.7398,0.1350,1.4751,0.4501,0.2607,-0.7795,0.5670,-0.0536,0.0045,1.6808,0.0181,-0.1247,0.0139,0.0286,-0.9917,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.440,1,0.1426,1.4762,0.4479,0.2706,-0.5607,0.2042,0.7555,0.1337,1.4788,0.4541,0.2657,-0.8026,0.5324,-0.0431,0.1426,1.4762,0.4479,0.2706,-0.5607,0.2042,0.7555,0.1337,1.4788,0.4541,0.2657,-0.8026,0.5324,-0.0431,0.0041,1.6810,0.0182,-0.1237,0.0146,0.0282,-0.9918,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.450,1,0.1445,1.4779,0.4465,0.2482,-0.5607,0.1922,0.7662,0.1326,1.4812,0.4569,0.2706,-0.8164,0.5090,-0.0351,0.1445,1.4779,0.4465,0.2482,-0.5607,0.1922,0.7662,0.1326,1.4812,0.4569,0.2706,-0.8164,0.5090,-0.0351,0.0038,1.6812,0.0183,-0.1228,0.0153,0.0277,-0.9919,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.460,1,0.1544,1.4833,0.4398,0.1623,-0.5683,0.1539,0.7918,0.1315,1.4891,0.4706,0.2696,-0.8725,0.4074,-0.0107,0.1544,1.4833,0.4398,0.1623,-0.5683,0.1539,0.7918,0.1315,1.4891,0.4706,0.2696,-0.8725,0.4074,-0.0107,0.0036,1.6814,0.0184,-0.1220,0.0159,0.0273,-0.9920,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.470,1,0.1596,1.4856,0.4357,0.1120,-0.5711,0.1319,0.8024,0.1306,1.4919,0.4760,0.2702,-0.8915,0.3636,0.0004,0.1596,1.4856,0.4357,0.1120,-0.5711,0.1319,0.8024,0.1306,1.4919,0.4760,0.2702,-0.8915,0.3636,0.0004,0.0034,1.6817,0.0184,-0.1212,0.0166,0.0267,-0.9921,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.480,1,0.1618,1.4869,0.4331,0.0844,-0.5702,0.1227,0.8079,0.1318,1.4948,0.4862,0.2645,-0.9193,0.2907,0.0197,0.1618,1.4869,0.4331,0.0844,-0.5702,0.1227,0.8079,0.1318,1.4948,0.4862,0.2645,-0.9193,0.2907,0.0197,0.0031,1.6819,0.0185,-0.1204,0.0168,0.0262,-0.9922,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.490,1,0.1644,1.4879,0.4309,0.0573,-0.5699,0.1112,0.8121,0.1327,1.4962,0.4921,0.2600,-0.9335,0.2447,0.0328,0.1644,1.4879,0.4309,0.0573,-0.5699,0.1112,0.8121,0.1327,1.4962,0.4921,0.2600,-0.9335,0.2447,0.0328,0.0029,1.6821,0.0187,-0.1198,0.0171,0.0258,-0.9923,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.500,1,0.1676,1.4887,0.4288,0.0283,-0.5699,0.0968,0.8155,0.1336,1.4971,0.4969,0.2557,-0.9435,0.2062,0.0438,0.1676,1.4887,0.4288,0.0283,-0.5699,0.0968,0.8155,0.1336,1.4971,0.4969,0.2557,-0.9435,0.2062,0.0438,0.0026,1.6822,0.0188,-0.1192,0.0173,0.0257,-0.9924,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
0.510,1,0.1674,1.4889,0.4286,0.0282,-0.5697,0.0973,0.8156,0.1347,1.4984,0.5016,0.2496,-0.9546,0.1512,0.0605,0.1674,1.4889,0.4286,0.0282,-0.5697,0.0973,0.8156,0.1347,1.4984,0.5016,0.2496,-0.9546,0.1512,0.0605,0.0025,1.6824,0.0189,-0.1186,0.0174,0.0259,-0.9924,-0.1200,1.1827,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,0,900,Table Upper Target,0.0000,none
