Time,Channel_3,Channel_4
0.007306337356567383,0.6683349609375,-0.0067138671875
0.008432149887084961,0.70587158203125,0.001220703125
0.009919166564941406,0.63995361328125,-0.0054931640625
0.011407613754272461,0.62255859375,-0.00030517578125
0.012895345687866211,0.52734375,0.00030517578125
0.014383792877197266,0.46844482421875,-0.00152587890625
0.015871524810791016,0.45501708984375,-0.006103515625
0.017359495162963867,0.43670654296875,0.00274658203125
0.01884746551513672,0.430908203125,-0.001220703125
0.020335912704467773,0.40374755859375,-0.00518798828125
0.021825313568115234,0.3753662109375,-0.00396728515625
0.023311853408813477,0.347900390625,-0.0042724609375
0.024799585342407227,0.32318115234375,0.00274658203125
0.026287317276000977,0.313720703125,0.0030517578125
0.02777552604675293,0.3057861328125,0.00335693359375
0.02926325798034668,0.2960205078125,0.00244140625
0.030751466751098633,0.74554443359375,-0.006103515625
0.03223752975463867,0.71563720703125,0.0042724609375
0.06548619270324707,0.64788818359375,0.003662109375
0.07833290100097656,0.42449951171875,-0.0018310546875
0.0819084644317627,0.72845458984375,0.00244140625
0.08438849449157715,0.5352783203125,0.00091552734375
0.08587646484375,0.5810546875,-0.0030517578125
0.08934855461120605,0.7769775390625,-0.00030517578125
0.0908365249633789,0.7757568359375,-0.003662109375
0.09629249572753906,0.79833984375,-0.0006103515625
0.09778094291687012,0.84075927734375,-0.0054931640625
0.10039353370666504,0.89508056640625,0.00152587890625
0.10670709609985352,0.6195068359375,-0.00396728515625
0.10819625854492188,0.7049560546875,-0.001220703125
0.19896268844604492,0.64422607421875,0.0054931640625
0.2264418601989746,0.313720703125,-0.0006103515625
0.22773194313049316,0.3082275390625,0.00518798828125
0.2292194366455078,0.29388427734375,-0.0006103515625
0.232194185256958,0.71319580078125,-0.00823974609375
0.23368191719055176,0.51239013671875,0.0006103515625
0.23665809631347656,0.5938720703125,-0.001220703125
0.2545762062072754,0.8624267578125,-0.00396728515625
0.2671852111816406,0.43853759765625,-0.00030517578125
0.2684006690979004,0.43365478515625,-0.003662109375
0.27088046073913574,0.41534423828125,0.00213623046875
0.27484846115112305,0.32562255859375,0.0006103515625
0.2815847396850586,0.67840576171875,0.0006103515625
0.28385210037231445,0.50262451171875,0.0030517578125
0.286332368850708,0.5914306640625,0.00335693359375
0.28881335258483887,0.7366943359375,-0.0042724609375
0.2907981872558594,0.7855224609375,0.00213623046875
0.29337215423583984,0.787353515625,0.00152587890625
0.2947657108306885,0.75775146484375,0.0042724609375
0.29625368118286133,0.80047607421875,0.00244140625
0.29823827743530273,0.86944580078125,0.0048828125
0.2997260093688965,0.87249755859375,0.0030517578125
0.3017122745513916,0.84869384765625,0.00396728515625
0.31028056144714355,0.65093994140625,0.00274658203125
0.3136138916015625,0.61004638671875,0.0042724609375
0.3156001567840576,0.4541015625,0.00396728515625
0.31708598136901855,0.43792724609375,-0.00579833984375
0.3185737133026123,0.435791015625,-0.0079345703125
0.32006192207336426,0.41412353515625,-0.00091552734375
0.3223419189453125,0.36651611328125,0.00335693359375
0.3294844627380371,0.2947998046875,-0.0054931640625
0.33196449279785156,0.7366943359375,0.0
0.33444643020629883,0.5291748046875,-0.00457763671875
0.3408932685852051,0.78277587890625,0.00213623046875
0.3433725833892822,0.80718994140625,-0.0042724609375
0.3459336757659912,0.7904052734375,0.00335693359375
0.3533797264099121,0.86700439453125,-0.00091552734375
0.35585975646972656,0.61767578125,-0.00518798828125
0.3583400249481201,0.7220458984375,0.001220703125
0.3652822971343994,0.546875,0.00396728515625
0.3672668933868408,0.43487548828125,0.0030517578125
0.36974573135375977,0.419921875,0.00244140625
0.37173032760620117,0.3765869140625,-0.0042724609375
0.37817931175231934,0.30364990234375,0.00274658203125
0.3806591033935547,0.71258544921875,-0.0018310546875
0.38214659690856934,0.69854736328125,-0.006103515625
0.3876023292541504,0.64727783203125,0.0018310546875
0.3896470069885254,0.79132080078125,-0.00244140625
0.3924736976623535,0.7916259765625,0.0018310546875
0.3959488868713379,0.8074951171875,-0.00244140625
0.39743661880493164,0.81085205078125,0.00244140625
0.3989255428314209,0.8502197265625,0.00457763671875
0.4009082317352295,0.897216796875,-0.00091552734375
0.40338850021362305,0.8709716796875,-0.00579833984375
0.4048764705657959,0.61920166015625,-0.00030517578125
0.4063711166381836,0.61309814453125,-0.00701904296875
0.4078640937805176,0.72296142578125,-0.00091552734375
0.40935683250427246,0.66558837890625,-0.00244140625
0.4113471508026123,0.61798095703125,0.00396728515625
0.4182901382446289,0.43731689453125,-0.0006103515625
0.4202749729156494,0.4010009765625,-0.00579833984375
0.42176175117492676,0.36712646484375,0.0030517578125
0.42374658584594727,0.34393310546875,-0.0006103515625
0.42672204971313477,0.31036376953125,0.0006103515625
0.4282100200653076,0.299072265625,-0.00213623046875
0.42969799041748047,0.2947998046875,-0.00579833984375
0.43168115615844727,0.689697265625,0.00030517578125
0.4396779537200928,0.80047607421875,0.00152587890625
0.4421577453613281,0.78399658203125,0.00213623046875
0.4446380138397217,0.77728271484375,-0.00030517578125
0.44711780548095703,0.83160400390625,0.00274658203125
0.44910240173339844,0.82275390625,0.00518798828125
0.4515817165374756,0.8978271484375,0.0
0.45802974700927734,0.71990966796875,0.001220703125
0.4605100154876709,0.66314697265625,0.0018310546875
0.4624943733215332,0.5316162109375,-0.00335693359375
0.4714782238006592,0.38116455078125,-0.00335693359375
0.47395777702331543,0.3277587890625,-0.00274658203125
0.47693395614624023,0.3082275390625,0.00335693359375
0.4804072380065918,0.709228515625,0.0030517578125
0.4823915958404541,0.71014404296875,-0.00030517578125
0.48487091064453125,0.587158203125,-0.00640869140625
0.4863588809967041,0.5584716796875,0.00244140625
0.48784685134887695,0.640869140625,0.00457763671875
0.4893350601196289,0.77972412109375,0.001220703125
0.49082279205322266,0.8001708984375,0.00396728515625
0.4930603504180908,0.77362060546875,0.00091552734375
0.49434518814086914,0.771484375,0.0048828125
0.49583911895751953,0.80474853515625,-0.0006103515625
0.4969933032989502,0.8489990234375,0.0018310546875
0.49854421615600586,0.85662841796875,-0.00396728515625
0.500030517578125,0.84197998046875,0.0018310546875
